time(s),reference current(A),current(A),rw angle(rad),pendulum angle(rad),xa,ya,xb,yb
6.26811, 0.858, 0.389, 478.9620, -3.5274, -0.0780, -1.1388, -0.1872, -1.0530
6.27012, 1.005, 0.553, 478.9620, -3.5343, -0.0624, -1.1388, -0.1872, -1.0296
6.27209, 1.150, 0.696, 478.9620, -3.5412, -0.0546, -1.1388, -0.2106, -1.0296
6.27408, 1.294, 0.852, 478.9620, -3.5487, -0.0780, -1.1544, -0.2028, -1.0218
6.27606, 1.437, 0.994, 479.0929, -3.5557, -0.0858, -1.1232, -0.2340, -1.0140
6.27806, 1.579, 1.150, 479.0929, -3.5626, -0.1170, -1.0920, -0.2340, -0.9984
6.28010, 1.723, 1.288, 479.0929, -3.5695, -0.1248, -1.1076, -0.2418, -1.0140
6.28208, 1.861, 1.438, 479.2238, -3.5764, -0.1248, -1.0920, -0.2418, -1.0062
6.28405, 1.998, 1.578, 479.2238, -3.5833, -0.0936, -1.0920, -0.2496, -1.0062
6.28605, 2.134, 1.729, 479.2238, -3.5902, -0.1482, -1.0452, -0.2574, -0.9984
6.28813, 2.274, 1.841, 479.3547, -3.5965, -0.1248, -1.0452, -0.2574, -0.9516
6.29011, 2.406, 1.990, 479.3547, -3.6028, -0.1560, -1.0530, -0.2496, -0.9984
6.29205, 2.532, 2.137, 479.3547, -3.6097, -0.1638, -1.0140, -0.2496, -0.9828
6.29409, 2.663, 2.266, 479.4856, -3.6160, -0.1404, -1.0530, -0.2652, -0.9516
6.29606, 2.786, 2.404, 479.4856, -3.6223, -0.1326, -1.0452, -0.2730, -0.9516
6.29812, 2.914, 2.534, 479.4856, -3.6285, -0.1560, -1.0374, -0.2652, -0.9750
6.30007, 3.031, 2.589, 479.6165, -3.6348, -0.1482, -1.0374, -0.2730, -0.9594
6.30210, 3.151, 2.795, 479.6165, -3.6405, -0.1560, -0.9984, -0.3042, -0.9516
6.30406, 3.264, 2.925, 479.6165, -3.6468, -0.1872, -1.0374, -0.3042, -0.9672
6.30613, 3.380, 2.947, 479.7474, -3.6524, -0.1638, -0.9906, -0.3042, -0.9594
6.30809, 3.487, 3.162, 479.7474, -3.6587, -0.1716, -0.9906, -0.3042, -0.9438
6.31012, 3.595, 3.262, 479.7474, -3.6644, -0.1638, -0.9906, -0.3042, -0.9360
6.31207, 3.695, 3.383, 479.7474, -3.6700, -0.1638, -0.9906, -0.2964, -0.9282
6.31405, 3.794, 3.480, 479.8783, -3.6757, -0.1794, -0.9828, -0.3120, -0.9048
6.31608, 3.892, 3.607, 479.8783, -3.6813, -0.2106, -0.9516, -0.2964, -0.9516
6.31808, 3.985, 3.688, 480.0092, -3.6863, -0.1872, -0.9672, -0.3120, -0.9360
6.32009, 4.074, 3.802, 480.0092, -3.6920, -0.2028, -0.9594, -0.3276, -0.9048
6.32206, 4.158, 3.901, 480.0092, -3.6970, -0.1638, -0.9750, -0.3120, -0.9048
6.32409, 4.241, 3.836, 480.1401, -3.7021, -0.1638, -0.9438, -0.3432, -0.8892
6.32611, 4.320, 4.087, 480.1401, -3.7071, -0.1950, -0.9204, -0.3432, -0.8970
6.32809, 4.393, 4.165, 480.1401, -3.7121, -0.2028, -0.9594, -0.3510, -0.9204
6.33007, 4.462, 4.184, 480.2710, -3.7171, -0.2028, -0.9438, -0.3510, -0.9048
6.33206, 4.528, 4.315, 480.2710, -3.7222, -0.1950, -0.9126, -0.3666, -0.8892
6.33409, 4.591, 4.403, 480.2710, -3.7272, -0.2028, -0.9048, -0.3510, -0.8892
6.33608, 4.648, 4.439, 480.4019, -3.7316, -0.2184, -0.8892, -0.3354, -0.8658
6.33810, 4.702, 4.545, 480.4019, -3.7366, -0.2262, -0.8814, -0.3822, -0.8658
6.34006, 4.750, 4.609, 480.5328, -3.7410, -0.1872, -0.8892, -0.3588, -0.8892
6.34208, 4.796, 4.654, 480.5328, -3.7454, -0.1950, -0.8502, -0.3588, -0.8736
6.34405, 4.836, 4.710, 480.5328, -3.7498, -0.2340, -0.9048, -0.3510, -0.8658
6.34605, 4.872, 4.634, 480.6637, -3.7542, -0.2184, -0.8580, -0.3588, -0.8736
6.34806, 4.904, 4.802, 480.6637, -3.7580, -0.2496, -0.8814, -0.3744, -0.8580
6.35008, 4.931, 4.852, 480.6637, -3.7624, -0.2028, -0.8658, -0.3822, -0.8580
6.35206, 4.954, 4.875, 480.7946, -3.7661, -0.2262, -0.8736, -0.3822, -0.8424
6.35409, 4.972, 4.921, 480.7946, -3.7699, -0.2106, -0.8268, -0.3900, -0.8502
6.35606, 4.986, 4.795, 480.9255, -3.7737, -0.2496, -0.8736, -0.3744, -0.8424
6.35806, 4.995, 4.962, 480.9255, -3.7775, -0.2340, -0.8736, -0.4056, -0.8268
6.36009, 4.999, 4.992, 480.9255, -3.7812, -0.2028, -0.8502, -0.3822, -0.8346
6.36209, 4.999, 4.973, 481.0564, -3.7850, -0.2340, -0.8658, -0.3900, -0.8424
6.36409, 4.995, 5.005, 481.0564, -3.7881, -0.2184, -0.7878, -0.3822, -0.8268
6.36605, 4.986, 4.928, 481.1873, -3.7919, -0.2184, -0.8268, -0.3822, -0.8190
6.36806, 4.972, 5.022, 481.1873, -3.7950, -0.2262, -0.8502, -0.4056, -0.8112
6.37008, 4.954, 4.822, 481.3182, -3.7982, -0.2262, -0.8034, -0.3744, -0.8112
6.37204, 4.931, 5.002, 481.3182, -3.8013, -0.2262, -0.8424, -0.4056, -0.8190
6.37408, 4.903, 4.988, 481.3182, -3.8045, -0.2106, -0.8268, -0.4056, -0.8034
6.37609, 4.871, 4.960, 481.4491, -3.8076, -0.2340, -0.7644, -0.4134, -0.7800
6.37812, 4.834, 4.949, 481.4491, -3.8101, -0.2340, -0.7722, -0.4056, -0.8190
6.38006, 4.794, 4.895, 481.5800, -3.8133, -0.2184, -0.7878, -0.4056, -0.7878
6.38214, 4.747, 4.893, 481.5800, -3.8158, -0.2106, -0.7722, -0.4056, -0.8112
6.38413, 4.698, 4.736, 481.7109, -3.8183, -0.2028, -0.7956, -0.3900, -0.7722
6.38607, 4.645, 4.811, 481.7109, -3.8208, -0.1950, -0.8112, -0.4056, -0.7956
6.38810, 4.586, 4.677, 481.8418, -3.8227, -0.2340, -0.7722, -0.4056, -0.7722
6.39009, 4.524, 4.707, 481.8418, -3.8252, -0.2262, -0.7956, -0.4212, -0.7644
6.39203, 4.459, 4.534, 481.9727, -3.8271, -0.2418, -0.7644, -0.3978, -0.7878
6.39410, 4.386, 4.604, 481.9727, -3.8296, -0.1794, -0.7722, -0.4056, -0.7878
6.39606, 4.312, 4.428, 482.1036, -3.8315, -0.2106, -0.7800, -0.4212, -0.7878
6.39811, 4.231, 4.470, 482.1036, -3.8334, -0.2340, -0.7566, -0.3822, -0.7956
6.40007, 4.150, 4.405, 482.2345, -3.8346, -0.2184, -0.7410, -0.4368, -0.7722
6.40211, 4.061, 4.320, 482.2345, -3.8365, -0.2028, -0.7488, -0.3744, -0.7722
6.40410, 3.971, 4.252, 482.2345, -3.8378, -0.1638, -0.7878, -0.4134, -0.7566
6.40614, 3.875, 4.163, 482.3654, -3.8397, -0.2028, -0.7332, -0.4134, -0.7488
6.40810, 3.779, 4.089, 482.3654, -3.8409, -0.2028, -0.7488, -0.3822, -0.7644
6.41006, 3.680, 3.971, 482.4963, -3.8422, -0.2184, -0.7254, -0.3900, -0.7644
6.41214, 3.571, 3.904, 482.4963, -3.8434, -0.2106, -0.7566, -0.3900, -0.7956
6.41409, 3.465, 3.779, 482.6272, -3.8441, -0.1794, -0.7410, -0.4134, -0.7644
6.41604, 3.357, 3.697, 482.6272, -3.8453, -0.1794, -0.7488, -0.3744, -0.7800
6.41810, 3.239, 3.583, 482.7581, -3.8459, -0.1794, -0.7176, -0.3900, -0.7644
6.42007, 3.123, 3.487, 482.7581, -3.8466, -0.1872, -0.7644, -0.3900, -0.7566
6.42213, 2.999, 3.363, 482.8890, -3.8472, -0.2028, -0.7098, -0.3978, -0.7566
6.42405, 2.881, 3.260, 482.8890, -3.8478, -0.2106, -0.7800, -0.4212, -0.7488
6.42608, 2.753, 3.123, 483.0199, -3.8478, -0.1716, -0.7176, -0.3978, -0.7488
6.42810, 2.623, 2.985, 483.1508, -3.8485, -0.1560, -0.7644, -0.3978, -0.7722
6.43009, 2.492, 2.893, 483.1508, -3.8485, -0.1794, -0.7098, -0.3978, -0.7800
6.43205, 2.362, 2.686, 483.2817, -3.8485, -0.1326, -0.7800, -0.3666, -0.7488
6.43411, 2.222, 2.632, 483.2817, -3.8485, -0.1638, -0.7488, -0.3744, -0.8034
6.43608, 2.086, 2.465, 483.4126, -3.8485, -0.1326, -0.7488, -0.3978, -0.7566
6.43805, 1.948, 2.363, 483.4126, -3.8478, -0.1716, -0.7566, -0.3978, -0.7644
6.44009, 1.804, 2.188, 483.5435, -3.8478, -0.1248, -0.7410, -0.3900, -0.7488
6.44208, 1.661, 2.097, 483.5435, -3.8472, -0.1560, -0.7800, -0.3822, -0.7644
6.44410, 1.514, 1.945, 483.6744, -3.8466, -0.1248, -0.7488, -0.3822, -0.7644
6.44608, 1.370, 1.813, 483.6744, -3.8453, -0.1482, -0.7722, -0.3588, -0.7722
6.44810, 1.220, 1.657, 483.8053, -3.8447, -0.1248, -0.7644, -0.3822, -0.7644
6.45011, 1.071, 1.533, 483.8053, -3.8434, -0.1404, -0.7098, -0.3588, -0.7722
6.45208, 0.924, 1.370, 483.9362, -3.8428, -0.1326, -0.7878, -0.3666, -0.7566
6.45411, 0.770, 1.236, 483.9362, -3.8415, -0.1248, -0.7488, -0.3510, -0.7566
6.45610, 0.620, 1.076, 484.0671, -3.8397, -0.1248, -0.7722, -0.3588, -0.7644
6.45808, 0.468, 0.924, 484.0671, -3.8384, -0.1092, -0.7566, -0.3666, -0.7800
6.46010, 0.314, 0.779, 484.1980, -3.8365, -0.0936, -0.7644, -0.3432, -0.7800
6.46212, 0.160, 0.635, 484.1980, -3.8353, -0.1014, -0.7566, -0.3510, -0.8034
6.46409, 0.009, 0.466, 484.3289, -3.8327, -0.0936, -0.7566, -0.3276, -0.7956
6.46613, -0.147, 0.331, 484.4598, -3.8309, -0.0624, -0.7566, -0.3510, -0.7800
6.46810, -0.298, 0.164, 484.4598, -3.8290, -0.0780, -0.7878, -0.3588, -0.7644
6.47012, -0.453, 0.037, 484.5907, -3.8265, -0.0780, -0.7644, -0.3354, -0.7800
6.47211, -0.604, -0.129, 484.5907, -3.8239, -0.1170, -0.7878, -0.3588, -0.7800
6.47409, -0.755, -0.260, 484.7216, -3.8214, -0.0702, -0.7722, -0.3276, -0.8034
6.47608, -0.906, -0.450, 484.7216, -3.8189, -0.0780, -0.7956, -0.3198, -0.8190
6.47808, -1.056, -0.569, 484.8525, -3.8158, -0.0780, -0.8112, -0.3198, -0.8112
6.48009, -1.206, -0.767, 484.8525, -3.8133, -0.0390, -0.8034, -0.3120, -0.8190
6.48212, -1.357, -0.858, 484.9834, -3.8101, -0.0468, -0.8268, -0.2964, -0.8112
6.48408, -1.501, -1.077, 484.9834, -3.8070, -0.0234, -0.8190, -0.3042, -0.8190
6.48610, -1.649, -1.192, 485.1143, -3.8032, -0.0546, -0.8112, -0.3120, -0.8112
6.48812, -1.794, -1.372, 485.1143, -3.8001, -0.0546, -0.8112, -0.3354, -0.8346
6.49013, -1.937, -1.456, 485.2452, -3.7963, -0.0390, -0.8346, -0.3120, -0.8112
6.49211, -2.077, -1.644, 485.2452, -3.7925, -0.0234, -0.8424, -0.3120, -0.8502
6.49407, -2.213, -1.765, 485.3761, -3.7888, -0.0546, -0.8424, -0.2808, -0.8424
6.49613, -2.354, -1.937, 485.3761, -3.7850, -0.0234, -0.8658, -0.2886, -0.8346
6.49810, -2.487, -2.030, 485.5070, -3.7806, -0.0234, -0.8658, -0.2730, -0.8424
6.50011, -2.620, -2.229, 485.5070, -3.7762, -0.0312, -0.8502, -0.2886, -0.8814
6.50206, -2.746, -2.293, 485.6379, -3.7718, -0.0078, -0.8814, -0.2652, -0.8502
6.50408, -2.875, -2.503, 485.6379, -3.7674, -0.0156, -0.8970, -0.2886, -0.8502
6.50610, -3.001, -2.538, 485.7688, -3.7630, 0.0078, -0.8814, -0.2808, -0.8502
6.50806, -3.120, -2.761, 485.7688, -3.7580, 0.0000, -0.9360, -0.2496, -0.8892
6.51007, -3.240, -2.871, 485.8997, -3.7529, 0.0000, -0.9204, -0.2496, -0.8970
6.51207, -3.356, -3.012, 485.8997, -3.7479, 0.0000, -0.9360, -0.2730, -0.8814
6.51409, -3.470, -3.020, 486.0306, -3.7429, 0.0312, -0.9438, -0.2574, -0.8970
6.51605, -3.577, -3.250, 486.0306, -3.7372, -0.0312, -0.9516, -0.2496, -0.8892
6.51810, -3.685, -3.366, 486.0306, -3.7322, 0.0078, -0.9594, -0.2808, -0.8658
6.52005, -3.785, -3.445, 486.1615, -3.7266, 0.0078, -0.9438, -0.2496, -0.8814
6.52208, -3.886, -3.584, 486.1615, -3.7203, 0.0156, -0.9750, -0.2340, -0.9048
6.52413, -3.984, -3.647, 486.2924, -3.7146, -0.0312, -0.9516, -0.2340, -0.9360
6.52613, -4.075, -3.808, 486.2924, -3.7090, 0.0078, -0.9906, -0.2418, -0.9204
6.52808, -4.160, -3.738, 486.4232, -3.7027, 0.0078, -0.9984, -0.2340, -0.9516
6.53008, -4.244, -4.009, 486.4232, -3.6964, 0.0078, -0.9906, -0.2028, -0.9282
6.53208, -4.324, -4.077, 486.4232, -3.6901, 0.0234, -0.9984, -0.2262, -0.9516
6.53412, -4.401, -4.143, 486.5542, -3.6832, 0.0468, -1.0140, -0.2418, -0.9126
6.53611, -4.472, -4.262, 486.5542, -3.6769, 0.0234, -1.0530, -0.2496, -0.9594
6.53811, -4.539, -4.266, 486.6851, -3.6700, 0.0234, -1.0296, -0.2418, -0.9750
6.54012, -4.602, -4.428, 486.6851, -3.6631, 0.0234, -1.0530, -0.2106, -0.9828
6.54212, -4.660, -4.463, 486.6851, -3.6562, 0.0078, -1.0920, -0.1872, -0.9906
6.54405, -4.712, -4.557, 486.8159, -3.6493, 0.0390, -1.0920, -0.1872, -0.9906
6.54610, -4.763, -4.615, 486.8159, -3.6424, 0.0312, -1.1076, -0.2262, -0.9906
6.54805, -4.807, -4.591, 486.9469, -3.6348, 0.0156, -1.1310, -0.1716, -0.9984
6.55006, -4.847, -4.725, 486.9469, -3.6267, 0.0312, -1.1310, -0.2028, -0.9984
6.55212, -4.884, -4.759, 486.9469, -3.6197, 0.0234, -1.1076, -0.1872, -1.0062
6.55406, -4.914, -4.785, 487.0778, -3.6116, 0.0702, -1.0998, -0.1560, -1.0218
6.55607, -4.940, -4.872, 487.0778, -3.6040, 0.0234, -1.1622, -0.1794, -1.0062
6.55807, -4.962, -4.886, 487.0778, -3.5959, 0.0234, -1.1388, -0.1560, -1.0296
6.56010, -4.979, -4.915, 487.2086, -3.5883, 0.0312, -1.2012, -0.1638, -1.0608
6.56207, -4.990, -4.963, 487.2086, -3.5795, 0.0702, -1.1544, -0.1872, -1.0296
6.56412, -4.998, -4.960, 487.2086, -3.5714, 0.0312, -1.2090, -0.1560, -1.0764
6.56609, -5.000, -4.977, 487.3396, -3.5632, 0.0156, -1.2246, -0.1248, -1.0686
6.56810, -4.998, -5.016, 487.3396, -3.5544, 0.0312, -1.1700, -0.1560, -1.0530
6.57006, -4.990, -4.987, 487.3396, -3.5456, 0.0078, -1.2480, -0.1482, -1.0920
6.57212, -4.978, -5.006, 487.4705, -3.5374, 0.0546, -1.2324, -0.1092, -1.0764
6.57406, -4.961, -5.020, 487.4705, -3.5280, 0.0468, -1.2324, -0.1092, -1.0998
6.57611, -4.939, -4.979, 487.4705, -3.5192, 0.0312, -1.2792, -0.1326, -1.0842
6.57812, -4.913, -4.967, 487.6013, -3.5104, 0.0312, -1.2480, -0.1092, -1.1154
6.58010, -4.882, -4.978, 487.6013, -3.5010, 0.0390, -1.3026, -0.1170, -1.1232
6.58211, -4.845, -4.943, 487.6013, -3.4922, 0.0312, -1.3026, -0.1170, -1.1154
6.58407, -4.805, -4.847, 487.7323, -3.4828, 0.0546, -1.3026, -0.1014, -1.1310
6.58608, -4.760, -4.881, 487.7323, -3.4733, 0.0468, -1.2948, -0.1092, -1.1232
6.58813, -4.709, -4.855, 487.7323, -3.4639, 0.0468, -1.3182, -0.1248, -1.1466
6.59011, -4.655, -4.793, 487.7323, -3.4539, 0.0312, -1.3416, -0.0780, -1.1622
6.59212, -4.595, -4.759, 487.8632, -3.4444, 0.0000, -1.3494, -0.0936, -1.1544
6.59409, -4.533, -4.742, 487.8632, -3.4350, 0.0312, -1.3650, -0.1092, -1.1310
6.59610, -4.465, -4.652, 487.8632, -3.4256, 0.0234, -1.3884, -0.0468, -1.2090
6.59804, -4.394, -4.590, 487.8632, -3.4149, 0.0468, -1.3494, -0.0468, -1.1778
6.60012, -4.315, -4.531, 487.9940, -3.4049, 0.0234, -1.4196, -0.0780, -1.1544
6.60211, -4.234, -4.474, 487.9940, -3.3948, 0.0312, -1.3806, -0.0702, -1.2012
6.60414, -4.148, -4.404, 487.9940, -3.3854, 0.0390, -1.4274, -0.0468, -1.1934
6.60608, -4.062, -4.302, 487.9940, -3.3747, 0.0234, -1.4352, -0.0702, -1.1778
6.60813, -3.967, -4.228, 488.1250, -3.3646, 0.0234, -1.3806, -0.0390, -1.2012
6.61009, -3.872, -4.157, 488.1250, -3.3540, 0.0000, -1.4508, -0.0312, -1.2090
6.61211, -3.770, -4.068, 488.1250, -3.3439, 0.0078, -1.4040, -0.0624, -1.2090
6.61407, -3.668, -3.970, 488.1250, -3.3332, 0.0078, -1.4430, -0.0234, -1.2168
6.61611, -3.558, -3.821, 488.2559, -3.3232, 0.0234, -1.4742, -0.0312, -1.2246
6.61809, -3.448, -3.792, 488.2559, -3.3125, 0.0078, -1.4430, -0.0390, -1.1856
6.62010, -3.332, -3.663, 488.2559, -3.3018, 0.0000, -1.4898, 0.0000, -1.2012
6.62210, -3.214, -3.566, 488.2559, -3.2911, 0.0156, -1.4820, 0.0000, -1.2324
6.62404, -3.097, -3.443, 488.2559, -3.2805, 0.0078, -1.4976, 0.0000, -1.2324
6.62606, -2.971, -3.288, 488.3867, -3.2698, 0.0234, -1.4898, 0.0000, -1.2480
6.62809, -2.842, -3.232, 488.3867, -3.2591, 0.0390, -1.5054, 0.0000, -1.2480
6.63007, -2.713, -3.087, 488.3867, -3.2478, 0.0000, -1.4898, 0.0000, -1.2402
6.63208, -2.580, -2.981, 488.3867, -3.2371, 0.0000, -1.4976, 0.0000, -1.2246
6.63405, -2.447, -2.837, 488.3867, -3.2264, 0.0312, -1.4976, 0.0000, -1.2402
6.63610, -2.306, -2.669, 488.5177, -3.2151, 0.0000, -1.4976, 0.0000, -1.2402
6.63811, -2.165, -2.588, 488.5177, -3.2044, 0.0234, -1.5210, 0.0078, -1.2480
6.64006, -2.026, -2.446, 488.5177, -3.1931, 0.0000, -1.4976, 0.0156, -1.2558
6.64210, -1.879, -2.318, 488.5177, -3.1824, 0.0000, -1.5132, 0.0156, -1.2168
6.64405, -1.737, -2.162, 488.5177, -3.1711, 0.0000, -1.5288, 0.0390, -1.2480
6.64612, -1.584, -2.028, 488.5177, -3.1604, 0.0000, -1.5054, 0.0468, -1.2480
6.64808, -1.438, -1.876, 488.6486, -3.1498, 0.0156, -1.5132, 0.0624, -1.2558
6.65007, -1.287, -1.735, 488.6486, -3.1391, 0.0000, -1.5288, 0.0468, -1.2402
6.65211, -1.132, -1.601, 488.6486, -3.1278, -0.0156, -1.5054, 0.0312, -1.2402
6.65414, -0.977, -1.443, 488.6486, -3.1171, -0.0156, -1.4976, 0.0624, -1.2402
6.65607, -0.828, -1.282, 488.6486, -3.1058, 0.0078, -1.4976, 0.0624, -1.2480
6.65813, -0.668, -1.132, 488.6486, -3.0945, 0.0000, -1.4898, 0.0780, -1.2558
6.66010, -0.515, -0.970, 488.7794, -3.0838, -0.0312, -1.5054, 0.0780, -1.2480
6.66213, -0.356, -0.818, 488.7794, -3.0725, -0.0312, -1.5054, 0.0546, -1.2480
6.66416, -0.197, -0.466, 488.7794, -3.0618, -0.0312, -1.4976, 0.0624, -1.2636
6.66610, -0.045, -0.256, 488.7794, -3.0505, -0.0234, -1.4976, 0.0858, -1.2480
6.66815, 0.116, -0.128, 488.7794, -3.0398, -0.0468, -1.5054, 0.0624, -1.2246
6.67015, 0.273, -0.070, 488.7794, -3.0291, -0.0702, -1.4664, 0.0936, -1.2324
6.67210, 0.426, -0.035, 488.9104, -3.0184, -0.0702, -1.4976, 0.1092, -1.2246
6.67410, 0.583, -0.020, 488.9104, -3.0071, -0.0468, -1.5054, 0.1170, -1.2324
6.67613, 0.741, -0.015, 488.9104, -2.9965, -0.0078, -1.4976, 0.1326, -1.2480
6.67816, 0.898, -0.006, 488.9104, -2.9858, -0.0234, -1.4976, 0.1326, -1.2402
6.68010, 1.048, -0.005, 488.9104, -2.9745, -0.0234, -1.4820, 0.1248, -1.2324
6.68215, 1.205, 0.000, 488.9104, -2.9638, -0.0156, -1.4586, 0.1248, -1.2012
6.68415, 1.358, 0.003, 488.9104, -2.9531, -0.0156, -1.4664, 0.1248, -1.2168
6.68615, 1.508, -0.002, 489.0413, -2.9430, 0.0000, -1.4586, 0.1248, -1.1856
6.68809, 1.653, -0.001, 489.0413, -2.9317, -0.0312, -1.4352, 0.1560, -1.2012
6.69016, 1.806, -0.003, 489.0413, -2.9211, -0.0390, -1.4430, 0.1326, -1.1856
6.69217, 1.953, 0.000, 489.0413, -2.9110, -0.0312, -1.4274, 0.1716, -1.1934
6.69410, 2.092, 0.001, 489.0413, -2.9003, -0.0156, -1.4196, 0.1716, -1.2090
6.69615, 2.237, 0.002, 489.0413, -2.8903, -0.0312, -1.4508, 0.1560, -1.2012
6.69811, 2.374, 0.002, 489.1721, -2.8796, -0.0312, -1.4196, 0.1794, -1.1856
6.70014, 2.514, -0.003, 489.1721, -2.8689, 0.0000, -1.4118, 0.1872, -1.1700
6.70214, 2.649, -0.001, 489.1721, -2.8588, 0.0000, -1.3806, 0.1794, -1.1388
6.70410, 2.779, -0.002, 489.1721, -2.8488, 0.0000, -1.3884, 0.2184, -1.1388
6.70609, 2.908, 0.000, 489.1721, -2.8387, -0.0156, -1.3494, 0.2106, -1.1310
6.70810, 3.036, 0.003, 489.1721, -2.8287, 0.0000, -1.3338, 0.2028, -1.1466
6.71012, 3.161, 0.000, 489.3031, -2.8186, -0.0234, -1.3962, 0.2106, -1.1700
6.71211, 3.281, -0.001, 489.3031, -2.8086, 0.0000, -1.3650, 0.2106, -1.1388
6.71415, 3.401, -0.003, 489.3031, -2.7985, 0.0000, -1.3572, 0.2028, -1.1700
6.71611, 3.513, -0.002, 489.3031, -2.7891, 0.0000, -1.3260, 0.2184, -1.1232
6.71810, 3.623, 0.001, 489.3031, -2.7791, 0.0000, -1.3182, 0.2496, -1.1076
6.72014, 3.732, 0.002, 489.3031, -2.7696, 0.0000, -1.2948, 0.2496, -1.0842
6.72212, 3.834, 0.003, 489.4340, -2.7602, 0.0000, -1.2948, 0.2496, -1.0764
6.72409, 3.932, -0.002, 489.4340, -2.7502, 0.0234, -1.2948, 0.2496, -1.0530
6.72614, 4.031, -0.002, 489.4340, -2.7432, 0.0156, -1.2948, 0.2496, -1.0920
6.72759, 4.097, -0.003, 489.4340, -2.7363, 0.0000, -1.2714, 0.2496, -1.0920
6.72908, 4.164, -0.001, 489.4340, -2.7294, 0.0078, -1.2870, 0.2496, -1.0998
6.73063, 4.230, 0.000, 489.4340, -2.7225, 0.0000, -1.2480, 0.2418, -1.0686
6.73213, 4.292, 0.003, 489.4340, -2.7131, 0.0000, -1.2558, 0.2652, -1.0842
6.73409, 4.370, 0.002, 489.5648, -2.7043, -0.0156, -1.2246, 0.2496, -1.0530
6.73611, 4.445, -0.001, 489.5648, -2.6949, 0.0000, -1.2246, 0.2574, -1.0296
6.73815, 4.517, -0.002, 489.5648, -2.6861, -0.0156, -1.2090, 0.2730, -1.0062
6.74017, 4.583, -0.002, 489.5648, -2.6798, 0.0078, -1.2324, 0.2808, -1.0140
6.74163, 4.628, -0.001, 489.5648, -2.6729, 0.0000, -1.2324, 0.2886, -1.0296
6.74314, 4.672, 0.001, 489.5648, -2.6666, 0.0000, -1.2168, 0.2886, -1.0452
6.74466, 4.714, 0.002, 489.5648, -2.6597, 0.0078, -1.2168, 0.3120, -1.0140
6.74619, 4.753, 0.000, 489.6957, -2.6515, 0.0000, -1.2012, 0.2730, -1.0062
6.74812, 4.798, -0.003, 489.6957, -2.6427, 0.0000, -1.1622, 0.2964, -0.9906
6.75015, 4.841, -0.002, 489.6957, -2.6345, 0.0234, -1.1388, 0.3042, -0.9750
6.75213, 4.878, -0.001, 489.6957, -2.6264, 0.0390, -1.1310, 0.2886, -0.9672
6.75416, 4.911, 0.000, 489.6957, -2.6182, 0.0000, -1.0920, 0.2964, -0.9594
6.75615, 4.938, 0.003, 489.8267, -2.6100, 0.0156, -1.0998, 0.3042, -0.9906
6.75815, 4.960, -0.001, 489.8267, -2.6025, 0.0234, -1.1076, 0.2808, -0.9672
6.76012, 4.978, -0.002, 489.8267, -2.5943, 0.0078, -1.1154, 0.3042, -0.9828
6.76215, 4.990, -0.002, 489.8267, -2.5887, 0.0156, -1.0998, 0.3198, -0.9672
6.76362, 4.996, -0.001, 489.8267, -2.5830, 0.0000, -1.0686, 0.3198, -0.9516
6.76511, 4.999, 0.000, 489.8267, -2.5774, 0.0234, -1.0764, 0.3276, -0.9360
6.76663, 5.000, 0.002, 489.8267, -2.5717, 0.0156, -1.0452, 0.3354, -0.9204
6.76818, 4.997, 0.001, 489.9576, -2.5642, 0.0156, -1.0296, 0.3510, -0.8892
6.77013, 4.990, -0.001, 489.9576, -2.5566, 0.0234, -1.0296, 0.3432, -0.8892
6.77218, 4.976, -0.002, 489.9576, -2.5497, 0.0468, -1.0452, 0.3510, -0.9048
6.77417, 4.959, -0.001, 489.9576, -2.5422, 0.0390, -1.0140, 0.3276, -0.8970
6.77638, 4.933, 0.001, 489.9576, -2.5359, 0.0468, -1.0062, 0.3432, -0.8814
6.77813, 4.908, 0.002, 490.0884, -2.5290, 0.0234, -0.9984, 0.3276, -0.8970
6.78012, 4.876, 0.000, 490.0884, -2.5221, 0.0312, -0.9906, 0.3432, -0.8736
6.78210, 4.838, -0.002, 490.0884, -2.5158, 0.0312, -0.9672, 0.3666, -0.8814
6.78417, 4.794, -0.002, 490.0884, -2.5108, 0.0000, -0.9594, 0.3354, -0.8502
6.78560, 4.760, -0.001, 490.0884, -2.5057, 0.0234, -0.9516, 0.3432, -0.8658
6.78718, 4.720, 0.001, 490.0884, -2.5001, 0.0312, -0.9516, 0.3510, -0.8502
6.78911, 4.667, 0.003, 490.2194, -2.4938, 0.0234, -0.9282, 0.3822, -0.9048
6.79113, 4.608, -0.001, 490.2194, -2.4875, 0.0234, -0.9360, 0.3900, -0.8502
6.79318, 4.542, -0.002, 490.2194, -2.4819, 0.0234, -0.9516, 0.3822, -0.8424
6.79512, 4.475, -0.002, 490.2194, -2.4793, 0.0234, -0.9204, 0.4056, -0.8190
6.79612, 4.439, -0.001, 490.2194, -2.4743, 0.0546, -0.9204, 0.3744, -0.7956
6.79757, 4.384, 0.001, 490.2194, -2.4699, 0.0312, -0.8970, 0.3900, -0.8190
6.79912, 4.323, 0.003, 490.3503, -2.4643, 0.0312, -0.8736, 0.3744, -0.7956
6.80117, 4.239, 0.000, 490.3503, -2.4592, 0.0234, -0.8502, 0.3588, -0.7878
6.80313, 4.154, -0.002, 490.3503, -2.4536, 0.0390, -0.8424, 0.3666, -0.7722
