#time, u, target_x, x, q
26.76956, -1.774, -0.1420, -0.1527, 0.0024
26.77449, -1.276, -0.1424, -0.1532, 0.0016
26.77955, -0.733, -0.1428, -0.1536, 0.0024
26.78449, -0.733, -0.1432, -0.1541, 0.0024
26.78955, -0.778, -0.1436, -0.1545, 0.0016
26.79449, -0.733, -0.1440, -0.1550, 0.0031
26.79955, -0.733, -0.1444, -0.1554, 0.0016
26.80450, -0.733, -0.1448, -0.1558, 0.0024
26.80955, -0.733, -0.1452, -0.1562, 0.0024
26.81449, -1.321, -0.1456, -0.1566, 0.0016
26.81956, -1.774, -0.1460, -0.1570, 0.0031
26.82450, -1.774, -0.1464, -0.1574, 0.0024
26.82955, -1.050, -0.1468, -0.1579, 0.0024
26.83450, -0.733, -0.1472, -0.1583, 0.0024
26.83956, -0.778, -0.1476, -0.1588, 0.0016
26.84450, -0.733, -0.1480, -0.1592, 0.0031
26.84955, -1.548, -0.1484, -0.1597, 0.0024
26.85450, -1.231, -0.1488, -0.1601, 0.0031
26.85956, -0.687, -0.1492, -0.1605, 0.0031
26.86450, -0.733, -0.1496, -0.1610, 0.0024
26.86955, -0.733, -0.1500, -0.1614, 0.0031
26.87449, -0.733, -0.1504, -0.1619, 0.0024
26.87955, -0.733, -0.1508, -0.1623, 0.0031
26.88449, -0.733, -0.1512, -0.1628, 0.0031
26.88955, -0.778, -0.1516, -0.1632, 0.0031
26.89449, -0.733, -0.1520, -0.1636, 0.0031
26.89956, -0.733, -0.1524, -0.1641, 0.0031
26.90450, -0.778, -0.1528, -0.1645, 0.0031
26.90955, -0.733, -0.1532, -0.1649, 0.0024
26.91449, -0.733, -0.1536, -0.1653, 0.0039
26.91955, -0.733, -0.1540, -0.1658, 0.0031
26.92450, -0.733, -0.1544, -0.1662, 0.0031
26.92956, -0.733, -0.1548, -0.1666, 0.0039
26.93450, -0.733, -0.1552, -0.1670, 0.0039
26.93955, -0.778, -0.1556, -0.1674, 0.0039
26.94450, -0.733, -0.1560, -0.1678, 0.0031
26.94955, -0.778, -0.1564, -0.1683, 0.0031
26.95449, -0.778, -0.1568, -0.1687, 0.0039
26.95955, -0.733, -0.1572, -0.1691, 0.0031
26.96450, -0.733, -0.1576, -0.1694, 0.0039
26.96955, -0.733, -0.1580, -0.1698, 0.0039
26.97449, -0.778, -0.1584, -0.1702, 0.0031
26.97955, -0.687, -0.1588, -0.1706, 0.0031
26.98449, -0.733, -0.1592, -0.1709, 0.0031
26.98955, -0.733, -0.1596, -0.1713, 0.0031
26.99449, -0.733, -0.1600, -0.1716, 0.0031
26.99955, -0.733, -0.1604, -0.1720, 0.0031
27.00449, -0.733, -0.1608, -0.1724, 0.0031
27.00955, -0.778, -0.1612, -0.1727, 0.0031
27.01450, -0.733, -0.1616, -0.1730, 0.0024
27.01956, -0.733, -0.1620, -0.1734, 0.0024
27.02449, -0.778, -0.1624, -0.1737, 0.0031
27.02955, -0.733, -0.1628, -0.1740, 0.0024
27.03449, -0.733, -0.1632, -0.1743, 0.0016
27.03955, -0.687, -0.1636, -0.1746, 0.0016
27.04449, -1.321, -0.1640, -0.1749, 0.0016
27.04955, -1.774, -0.1644, -0.1752, 0.0008
27.05449, -1.729, -0.1648, -0.1756, 0.0016
27.05955, -1.774, -0.1652, -0.1760, 0.0016
27.06449, -1.231, -0.1656, -0.1763, 0.0008
27.06956, -0.733, -0.1660, -0.1767, 0.0016
27.07450, -0.733, -0.1664, -0.1772, 0.0008
27.07955, -0.778, -0.1668, -0.1776, 0.0016
27.08449, -0.778, -0.1672, -0.1780, 0.0016
27.08955, -0.778, -0.1676, -0.1783, 0.0008
27.09449, -0.733, -0.1680, -0.1788, 0.0024
27.09955, -0.733, -0.1684, -0.1792, 0.0008
27.10450, -0.733, -0.1688, -0.1796, 0.0016
27.10956, -0.733, -0.1692, -0.1800, 0.0024
27.11450, -0.733, -0.1696, -0.1804, 0.0016
27.11955, -0.733, -0.1700, -0.1809, 0.0016
27.12449, -0.733, -0.1704, -0.1813, 0.0024
27.12956, -0.778, -0.1708, -0.1817, 0.0016
27.13449, -0.733, -0.1712, -0.1822, 0.0016
27.13955, -0.733, -0.1716, -0.1826, 0.0016
27.14450, -0.733, -0.1720, -0.1831, 0.0024
27.14955, -0.778, -0.1724, -0.1835, 0.0024
27.15449, -0.733, -0.1728, -0.1839, 0.0016
27.15956, -0.733, -0.1732, -0.1844, 0.0024
27.16450, -0.778, -0.1736, -0.1848, 0.0031
27.16956, -0.733, -0.1740, -0.1852, 0.0024
27.17450, -0.099, -0.1744, -0.1856, 0.0031
27.17956, 0.444, -0.1748, -0.1860, 0.0039
27.18450, 0.399, -0.1752, -0.1864, 0.0024
27.18955, 0.444, -0.1756, -0.1867, 0.0024
27.19449, -0.235, -0.1760, -0.1871, 0.0031
27.19956, -0.778, -0.1764, -0.1874, 0.0024
27.20450, -0.778, -0.1768, -0.1877, 0.0024
27.20955, -0.733, -0.1772, -0.1880, 0.0024
27.21449, -0.778, -0.1776, -0.1883, 0.0024
27.21955, -0.733, -0.1780, -0.1886, 0.0008
27.22449, -0.733, -0.1784, -0.1889, 0.0024
27.22955, -0.733, -0.1788, -0.1892, 0.0016
27.23449, -0.733, -0.1792, -0.1894, 0.0016
27.23955, -0.733, -0.1796, -0.1897, 0.0016
27.24449, -0.687, -0.1800, -0.1899, 0.0000
27.24955, -0.733, -0.1804, -0.1902, 0.0008
27.25449, -0.733, -0.1808, -0.1905, 0.0000
27.25955, -0.778, -0.1812, -0.1907, -0.0008
27.26450, -1.276, -0.1816, -0.1909, -0.0008
27.26955, -1.819, -0.1820, -0.1912, -0.0008
27.27449, -1.774, -0.1824, -0.1914, -0.0008
27.27955, -1.774, -0.1828, -0.1917, -0.0016
27.28449, -1.231, -0.1832, -0.1920, -0.0016
27.28956, -0.733, -0.1836, -0.1923, -0.0016
27.29450, -0.778, -0.1840, -0.1926, -0.0024
27.29956, -0.733, -0.1844, -0.1929, -0.0031
27.30450, -1.321, -0.1848, -0.1932, -0.0024
27.30956, -1.774, -0.1852, -0.1935, -0.0024
27.31449, -1.774, -0.1856, -0.1938, -0.0031
27.31956, -1.729, -0.1860, -0.1942, -0.0024
27.32450, -1.231, -0.1864, -0.1946, -0.0024
27.32955, -0.733, -0.1868, -0.1950, -0.0031
27.33450, -0.733, -0.1872, -0.1953, -0.0031
27.33956, -0.733, -0.1876, -0.1957, -0.0031
27.34450, -0.733, -0.1880, -0.1960, -0.0024
27.34955, -0.778, -0.1884, -0.1963, -0.0031
27.35449, -0.733, -0.1888, -0.1967, -0.0039
27.35956, -0.778, -0.1892, -0.1970, -0.0024
27.36450, -1.321, -0.1896, -0.1974, -0.0039
27.36955, -1.819, -0.1900, -0.1977, -0.0039
27.37449, -1.729, -0.1904, -0.1981, -0.0031
27.37955, -1.819, -0.1908, -0.1986, -0.0039
27.38449, -1.231, -0.1912, -0.1989, -0.0031
27.38955, -0.687, -0.1916, -0.1994, -0.0039
27.39449, -0.733, -0.1920, -0.1998, -0.0024
27.39955, -0.778, -0.1924, -0.2002, -0.0031
27.40449, -0.778, -0.1928, -0.2006, -0.0031
27.40956, -0.733, -0.1932, -0.2011, -0.0024
27.41450, -0.778, -0.1936, -0.2015, -0.0024
27.41955, -0.733, -0.1940, -0.2019, -0.0031
27.42449, -0.733, -0.1944, -0.2023, -0.0031
27.42955, -0.778, -0.1948, -0.2027, -0.0024
27.43449, -0.733, -0.1952, -0.2031, -0.0024
27.43955, -0.733, -0.1956, -0.2035, -0.0039
27.44449, -0.733, -0.1960, -0.2039, -0.0024
27.44956, -1.502, -0.1964, -0.2043, -0.0031
27.45450, -1.819, -0.1968, -0.2046, -0.0031
27.45955, -1.729, -0.1972, -0.2051, -0.0031
27.46449, -1.774, -0.1976, -0.2055, -0.0031
27.46955, -1.050, -0.1980, -0.2059, -0.0024
27.47449, -0.733, -0.1984, -0.2063, -0.0039
27.47955, -0.778, -0.1988, -0.2067, -0.0031
27.48449, -0.733, -0.1992, -0.2071, -0.0031
27.48955, -1.593, -0.1996, -0.2074, -0.0039
27.49450, -1.774, -0.2000, -0.2077, -0.0039
27.49955, -1.729, -0.1996, -0.2082, -0.0031
27.50450, -4.173, -0.1992, -0.2086, -0.0039
27.50956, -5.848, -0.1988, -0.2091, -0.0039
27.51450, -5.305, -0.1984, -0.2097, -0.0024
27.51956, -4.852, -0.1980, -0.2105, -0.0031
27.52450, -4.354, -0.1976, -0.2112, -0.0016
27.52955, -3.087, -0.1972, -0.2121, -0.0008
27.53449, -2.815, -0.1968, -0.2130, 0.0008
27.53956, -1.955, -0.1964, -0.2138, 0.0016
27.54450, -1.729, -0.1960, -0.2147, 0.0024
27.54955, -1.774, -0.1956, -0.2157, 0.0047
27.55449, -1.819, -0.1952, -0.2166, 0.0047
27.55955, -1.774, -0.1948, -0.2175, 0.0063
27.56449, -1.729, -0.1944, -0.2185, 0.0071
27.56955, -1.774, -0.1940, -0.2195, 0.0086
27.57450, -1.729, -0.1936, -0.2205, 0.0094
27.57955, -1.864, -0.1932, -0.2215, 0.0118
27.58450, -1.774, -0.1928, -0.2226, 0.0126
27.58955, -1.774, -0.1924, -0.2236, 0.0149
27.59449, -1.774, -0.1920, -0.2246, 0.0157
27.59955, -1.004, -0.1916, -0.2257, 0.0173
27.60449, -0.823, -0.1912, -0.2267, 0.0196
27.60956, -0.733, -0.1908, -0.2277, 0.0196
27.61450, -0.733, -0.1904, -0.2287, 0.0220
27.61956, -0.733, -0.1900, -0.2296, 0.0228
27.62450, -0.733, -0.1896, -0.2306, 0.0251
27.62955, -0.778, -0.1892, -0.2315, 0.0259
27.63449, -0.054, -0.1888, -0.2324, 0.0259
27.63955, 0.489, -0.1884, -0.2333, 0.0291
27.64450, -0.190, -0.1880, -0.2341, 0.0283
27.64955, -0.778, -0.1876, -0.2350, 0.0306
27.65449, -0.778, -0.1872, -0.2358, 0.0314
27.65955, -0.733, -0.1868, -0.2367, 0.0322
27.66449, -0.733, -0.1864, -0.2375, 0.0346
27.66955, -0.733, -0.1860, -0.2384, 0.0346
27.67449, -0.144, -0.1856, -0.2392, 0.0377
27.67955, 0.444, -0.1852, -0.2401, 0.0385
27.68450, 0.354, -0.1848, -0.2409, 0.0385
27.68955, 0.444, -0.1844, -0.2416, 0.0401
27.69449, 0.489, -0.1840, -0.2424, 0.0401
27.69956, 0.444, -0.1836, -0.2430, 0.0432
27.70450, 0.489, -0.1832, -0.2437, 0.0432
27.70955, 0.399, -0.1828, -0.2443, 0.0440
27.71449, 0.444, -0.1824, -0.2449, 0.0448
27.71955, 0.399, -0.1820, -0.2454, 0.0448
27.72449, 0.399, -0.1816, -0.2459, 0.0463
27.72955, 0.444, -0.1812, -0.2465, 0.0471
27.73449, 0.399, -0.1808, -0.2469, 0.0479
27.73955, 0.489, -0.1804, -0.2473, 0.0479
27.74450, 0.489, -0.1800, -0.2478, 0.0487
27.74956, 0.399, -0.1796, -0.2482, 0.0495
27.75450, 0.444, -0.1792, -0.2485, 0.0495
27.75955, 0.444, -0.1788, -0.2489, 0.0503
27.76450, 0.444, -0.1784, -0.2492, 0.0511
27.76955, 0.399, -0.1780, -0.2495, 0.0511
27.77449, 0.444, -0.1776, -0.2498, 0.0511
27.77955, 0.444, -0.1772, -0.2501, 0.0526
27.78449, 0.399, -0.1768, -0.2504, 0.0534
27.78956, 1.214, -0.1764, -0.2506, 0.0534
27.79450, 1.485, -0.1760, -0.2508, 0.0534
27.79956, 1.485, -0.1756, -0.2510, 0.0534
27.80450, 1.440, -0.1752, -0.2511, 0.0550
27.80956, 1.485, -0.1748, -0.2513, 0.0550
27.81450, 1.440, -0.1744, -0.2513, 0.0550
27.81955, 1.485, -0.1740, -0.2514, 0.0550
27.82450, 0.000, -0.1736, -0.2514, 0.0542
27.82955, -0.654, -0.1732, -0.2513, 0.0558
27.83449, 0.659, -0.1728, -0.2512, 0.0550
27.83955, 0.659, -0.1724, -0.2510, 0.0550
27.84449, 0.613, -0.1720, -0.2507, 0.0550
27.84955, 0.613, -0.1716, -0.2503, 0.0534
27.85450, 0.659, -0.1712, -0.2500, 0.0526
27.85956, -0.111, -0.1708, -0.2496, 0.0526
27.86450, -0.428, -0.1704, -0.2492, 0.0526
27.86955, -0.382, -0.1700, -0.2487, 0.0511
27.87449, -0.382, -0.1696, -0.2482, 0.0503
27.87955, -0.337, -0.1692, -0.2478, 0.0495
27.88449, -0.382, -0.1688, -0.2473, 0.0487
27.88955, -0.382, -0.1684, -0.2468, 0.0487
27.89449, -0.337, -0.1680, -0.2463, 0.0479
27.89955, -0.382, -0.1676, -0.2458, 0.0479
27.90449, -0.382, -0.1672, -0.2454, 0.0463
27.90955, -0.382, -0.1668, -0.2449, 0.0463
27.91449, -0.382, -0.1664, -0.2444, 0.0463
27.91956, -0.382, -0.1660, -0.2440, 0.0448
27.92450, -0.382, -0.1656, -0.2434, 0.0448
27.92955, -0.382, -0.1652, -0.2429, 0.0440
27.93449, -0.382, -0.1648, -0.2424, 0.0448
27.93955, -0.337, -0.1644, -0.2419, 0.0432
27.94449, -0.382, -0.1640, -0.2414, 0.0432
27.94955, -0.428, -0.1636, -0.2409, 0.0440
27.95449, -0.382, -0.1632, -0.2404, 0.0416
27.95955, 0.387, -0.1628, -0.2399, 0.0432
27.96449, 0.116, -0.1624, -0.2394, 0.0416
27.96955, 0.342, -0.1620, -0.2389, 0.0416
27.97449, 0.116, -0.1616, -0.2383, 0.0408
27.97955, -0.382, -0.1612, -0.2377, 0.0408
27.98449, -0.382, -0.1608, -0.2371, 0.0416
27.98956, -0.428, -0.1604, -0.2366, 0.0393
27.99450, 0.161, -0.1600, -0.2359, 0.0401
27.99955, -0.066, -0.1596, -0.2353, 0.0393
28.00449, -0.428, -0.1592, -0.2346, 0.0377
28.00956, -0.337, -0.1588, -0.2340, 0.0393
28.01450, -0.337, -0.1584, -0.2334, 0.0385
28.01955, -0.428, -0.1580, -0.2327, 0.0377
28.02449, 0.251, -0.1576, -0.2320, 0.0361
28.02956, -0.201, -0.1572, -0.2313, 0.0361
28.03450, -0.428, -0.1568, -0.2307, 0.0369
28.03956, -0.382, -0.1564, -0.2299, 0.0361
28.04450, -0.428, -0.1560, -0.2293, 0.0361
28.04956, -0.337, -0.1556, -0.2286, 0.0346
28.05450, 0.161, -0.1552, -0.2279, 0.0353
28.05955, -0.066, -0.1548, -0.2272, 0.0346
28.06449, 0.206, -0.1544, -0.2266, 0.0346
28.06955, 0.659, -0.1540, -0.2259, 0.0346
28.07450, 0.659, -0.1536, -0.2252, 0.0330
28.07955, 0.659, -0.1532, -0.2244, 0.0346
28.08449, 0.161, -0.1528, -0.2237, 0.0330
28.08955, 0.342, -0.1524, -0.2229, 0.0330
28.09449, 0.704, -0.1520, -0.2222, 0.0330
28.09955, 0.613, -0.1516, -0.2214, 0.0322
28.10449, 0.613, -0.1512, -0.2206, 0.0322
28.10956, 0.659, -0.1508, -0.2198, 0.0306
28.11450, 0.613, -0.1504, -0.2189, 0.0322
28.11955, -0.066, -0.1500, -0.2180, 0.0298
28.12449, 0.161, -0.1496, -0.2171, 0.0298
28.12955, -0.111, -0.1492, -0.2162, 0.0306
28.13449, 0.206, -0.1488, -0.2154, 0.0291
28.13955, 0.659, -0.1484, -0.2143, 0.0291
28.14449, 0.795, -0.1480, -0.2135, 0.0267
28.14955, 0.659, -0.1476, -0.2125, 0.0275
28.15449, 0.070, -0.1472, -0.2116, 0.0267
28.15955, -0.428, -0.1468, -0.2107, 0.0267
28.16449, -0.382, -0.1464, -0.2098, 0.0259
28.16955, -0.382, -0.1460, -0.2089, 0.0251
28.17450, 0.251, -0.1456, -0.2081, 0.0251
28.17955, 0.659, -0.1452, -0.2073, 0.0243
28.18449, 0.613, -0.1448, -0.2064, 0.0259
28.18955, 0.659, -0.1444, -0.2055, 0.0236
28.19450, 0.613, -0.1440, -0.2046, 0.0251
28.19956, 0.704, -0.1436, -0.2038, 0.0236
28.20449, 1.247, -0.1432, -0.2028, 0.0243
28.20955, 1.700, -0.1428, -0.2019, 0.0243
28.21449, 1.700, -0.1424, -0.2009, 0.0228
28.21955, 1.745, -0.1420, -0.1998, 0.0228
28.22449, 1.202, -0.1416, -0.1987, 0.0204
28.22955, 0.613, -0.1412, -0.1975, 0.0204
28.23449, 0.025, -0.1408, -0.1964, 0.0212
28.23955, -0.382, -0.1404, -0.1953, 0.0188
28.24449, -0.337, -0.1400, -0.1942, 0.0181
28.24955, -0.337, -0.1396, -0.1931, 0.0173
28.25449, -0.428, -0.1392, -0.1921, 0.0173
28.25955, -0.382, -0.1388, -0.1910, 0.0165
28.26450, -0.337, -0.1384, -0.1900, 0.0165
28.26955, 0.387, -0.1380, -0.1891, 0.0165
28.27449, 0.659, -0.1376, -0.1880, 0.0157
28.27955, 0.613, -0.1372, -0.1870, 0.0141
28.28449, 0.659, -0.1368, -0.1860, 0.0149
28.28956, 0.659, -0.1364, -0.1850, 0.0157
28.29450, 0.659, -0.1360, -0.1840, 0.0141
28.29956, 1.383, -0.1356, -0.1829, 0.0134
28.30450, 1.700, -0.1352, -0.1818, 0.0134
28.30955, 0.976, -0.1348, -0.1806, 0.0126
28.31449, 0.704, -0.1344, -0.1794, 0.0126
28.31955, 0.659, -0.1340, -0.1782, 0.0102
28.32449, 0.613, -0.1336, -0.1770, 0.0102
28.32956, -0.066, -0.1332, -0.1758, 0.0086
28.33450, -0.292, -0.1328, -0.1747, 0.0079
28.33955, -0.382, -0.1324, -0.1735, 0.0086
28.34450, -0.428, -0.1320, -0.1724, 0.0063
28.34955, -0.428, -0.1316, -0.1712, 0.0071
28.35450, -0.292, -0.1312, -0.1702, 0.0063
28.35956, -0.382, -0.1308, -0.1691, 0.0055
28.36450, 0.161, -0.1304, -0.1680, 0.0055
28.36955, 0.613, -0.1300, -0.1668, 0.0039
28.37449, 0.704, -0.1296, -0.1657, 0.0047
28.37955, 0.704, -0.1292, -0.1646, 0.0039
28.38449, 0.568, -0.1288, -0.1634, 0.0031
28.38955, 0.659, -0.1284, -0.1621, 0.0024
28.39449, 0.749, -0.1280, -0.1610, 0.0008
28.39955, -0.066, -0.1276, -0.1597, 0.0008
28.40449, -0.382, -0.1272, -0.1585, -0.0008
28.40955, -0.428, -0.1268, -0.1573, 0.0000
28.41449, -0.337, -0.1264, -0.1561, -0.0024
28.41955, -0.382, -0.1260, -0.1550, -0.0031
28.42450, -0.428, -0.1256, -0.1538, -0.0024
28.42955, -0.382, -0.1252, -0.1528, -0.0039
28.43450, -0.382, -0.1248, -0.1516, -0.0024
28.43955, -0.337, -0.1244, -0.1506, -0.0055
28.44449, -0.382, -0.1240, -0.1495, -0.0047
28.44956, -0.382, -0.1236, -0.1485, -0.0039
28.45449, -0.428, -0.1232, -0.1474, -0.0063
28.45955, -0.382, -0.1228, -0.1463, -0.0055
28.46449, -0.292, -0.1224, -0.1453, -0.0071
28.46955, -0.473, -0.1220, -0.1442, -0.0063
28.47449, -0.382, -0.1216, -0.1432, -0.0079
28.47955, -0.337, -0.1212, -0.1421, -0.0079
28.48449, -0.337, -0.1208, -0.1411, -0.0079
28.48955, -0.382, -0.1204, -0.1401, -0.0086
28.49449, -0.428, -0.1200, -0.1391, -0.0079
28.49955, -0.337, -0.1196, -0.1382, -0.0086
28.50449, -0.337, -0.1192, -0.1372, -0.0094
28.50956, -0.337, -0.1188, -0.1363, -0.0094
28.51450, -0.337, -0.1184, -0.1354, -0.0102
28.51956, -0.382, -0.1180, -0.1345, -0.0086
28.52449, -0.382, -0.1176, -0.1337, -0.0094
28.52956, -0.428, -0.1172, -0.1328, -0.0094
28.53450, -0.337, -0.1168, -0.1319, -0.0102
28.53956, -0.382, -0.1164, -0.1311, -0.0094
28.54450, -0.382, -0.1160, -0.1302, -0.0094
28.54956, 0.342, -0.1156, -0.1293, -0.0094
28.55450, 0.659, -0.1152, -0.1285, -0.0086
28.55955, 0.704, -0.1148, -0.1276, -0.0102
28.56449, 0.659, -0.1144, -0.1266, -0.0102
28.56955, -0.111, -0.1140, -0.1257, -0.0110
28.57449, -0.428, -0.1136, -0.1248, -0.0102
28.57955, -0.337, -0.1132, -0.1239, -0.0110
28.58450, -0.382, -0.1128, -0.1229, -0.0102
28.58955, -0.337, -0.1124, -0.1220, -0.0118
28.59449, -0.337, -0.1120, -0.1212, -0.0118
28.59955, -0.428, -0.1116, -0.1203, -0.0110
28.60449, -0.382, -0.1112, -0.1195, -0.0118
28.60956, -0.382, -0.1108, -0.1187, -0.0102
28.61450, -0.337, -0.1104, -0.1180, -0.0126
28.61955, -0.382, -0.1100, -0.1172, -0.0110
28.62450, -0.337, -0.1096, -0.1165, -0.0118
28.62955, -0.428, -0.1092, -0.1157, -0.0110
28.63449, -0.428, -0.1088, -0.1150, -0.0102
28.63955, 0.387, -0.1084, -0.1143, -0.0118
28.64449, 0.659, -0.1080, -0.1135, -0.0102
28.64955, 0.659, -0.1076, -0.1128, -0.0110
28.65449, 0.659, -0.1072, -0.1120, -0.0110
28.65955, -0.111, -0.1068, -0.1112, -0.0102
28.66449, -0.428, -0.1064, -0.1103, -0.0110
28.66955, -0.382, -0.1060, -0.1095, -0.0110
28.67450, -0.382, -0.1056, -0.1087, -0.0110
28.67955, -0.337, -0.1052, -0.1078, -0.0118
28.68449, -0.337, -0.1048, -0.1071, -0.0110
28.68955, -0.428, -0.1044, -0.1062, -0.0118
28.69450, -0.382, -0.1040, -0.1054, -0.0126
28.69955, -0.382, -0.1036, -0.1046, -0.0118
28.70449, -0.382, -0.1032, -0.1038, -0.0126
28.70955, -0.382, -0.1028, -0.1031, -0.0118
28.71450, -0.337, -0.1024, -0.1023, -0.0118
28.71955, -0.382, -0.1020, -0.1016, -0.0126
28.72449, -0.428, -0.1016, -0.1009, -0.0118
28.72955, -0.382, -0.1012, -0.1002, -0.0126
28.73449, -0.428, -0.1008, -0.0995, -0.0110
28.73955, -0.337, -0.1004, -0.0989, -0.0110
28.74449, -0.382, -0.1000, -0.0982, -0.0110
28.74955, 0.432, -0.0996, -0.0976, -0.0110
28.75449, 0.613, -0.0992, -0.0969, -0.0110
28.75955, 0.659, -0.0988, -0.0963, -0.0102
28.76450, 0.659, -0.0984, -0.0956, -0.0110
28.76956, -0.111, -0.0980, -0.0948, -0.0102
28.77450, -0.382, -0.0976, -0.0941, -0.0102
28.77955, -0.382, -0.0972, -0.0934, -0.0118
28.78449, -0.337, -0.0968, -0.0927, -0.0110
28.78956, -0.382, -0.0964, -0.0919, -0.0110
28.79450, -0.382, -0.0960, -0.0912, -0.0110
28.79955, -0.382, -0.0956, -0.0905, -0.0110
28.80449, -0.382, -0.0952, -0.0897, -0.0118
28.80955, -0.337, -0.0948, -0.0890, -0.0110
28.81450, -0.382, -0.0944, -0.0883, -0.0110
28.81955, -0.382, -0.0940, -0.0876, -0.0118
28.82449, -0.382, -0.0936, -0.0869, -0.0110
28.82955, -0.428, -0.0932, -0.0862, -0.0126
28.83449, -0.382, -0.0928, -0.0856, -0.0118
28.83955, -0.382, -0.0924, -0.0849, -0.0110
28.84450, -0.337, -0.0920, -0.0843, -0.0118
28.84955, -0.382, -0.0916, -0.0837, -0.0110
28.85449, -0.337, -0.0912, -0.0831, -0.0110
28.85956, -0.382, -0.0908, -0.0825, -0.0110
28.86450, -0.382, -0.0904, -0.0819, -0.0102
28.86955, -0.382, -0.0900, -0.0814, -0.0102
28.87449, -0.382, -0.0896, -0.0809, -0.0094
28.87955, 0.387, -0.0892, -0.0803, -0.0102
28.88450, 0.749, -0.0888, -0.0798, -0.0102
28.88955, -0.156, -0.0884, -0.0792, -0.0094
28.89449, -0.382, -0.0880, -0.0786, -0.0094
28.89955, -0.428, -0.0876, -0.0780, -0.0102
28.90449, -0.382, -0.0872, -0.0775, -0.0094
28.90955, -0.428, -0.0868, -0.0769, -0.0086
28.91449, -0.428, -0.0864, -0.0763, -0.0094
28.91955, -0.382, -0.0860, -0.0757, -0.0086
28.92449, -0.382, -0.0856, -0.0751, -0.0086
28.92955, -0.382, -0.0852, -0.0745, -0.0086
28.93449, -0.382, -0.0848, -0.0738, -0.0094
28.93955, -0.382, -0.0844, -0.0732, -0.0094
28.94450, -0.382, -0.0840, -0.0726, -0.0086
28.94956, -0.428, -0.0836, -0.0720, -0.0094
28.95450, -0.382, -0.0832, -0.0714, -0.0086
28.95955, -0.337, -0.0828, -0.0708, -0.0086
28.96449, -0.382, -0.0824, -0.0701, -0.0086
28.96956, -0.382, -0.0820, -0.0695, -0.0086
28.97450, -0.337, -0.0816, -0.0689, -0.0094
28.97955, -0.382, -0.0812, -0.0683, -0.0086
28.98449, -0.382, -0.0808, -0.0678, -0.0086
28.98955, -0.428, -0.0804, -0.0672, -0.0094
28.99449, -0.337, -0.0800, -0.0667, -0.0086
28.99955, -0.382, -0.0796, -0.0662, -0.0079
29.00450, -0.428, -0.0792, -0.0656, -0.0094
29.00955, -0.337, -0.0788, -0.0651, -0.0079
29.01449, -0.382, -0.0784, -0.0646, -0.0079
29.01956, -0.337, -0.0780, -0.0641, -0.0079
29.02450, -0.382, -0.0776, -0.0636, -0.0079
29.02955, -0.382, -0.0772, -0.0632, -0.0079
29.03449, -0.382, -0.0768, -0.0627, -0.0071
29.03956, -0.382, -0.0764, -0.0623, -0.0071
29.04450, -0.382, -0.0760, -0.0618, -0.0063
29.04955, -0.382, -0.0756, -0.0614, -0.0055
29.05450, 0.161, -0.0752, -0.0610, -0.0063
29.05955, 0.704, -0.0748, -0.0605, -0.0047
29.06449, 0.659, -0.0744, -0.0600, -0.0063
29.06955, 0.659, -0.0740, -0.0596, -0.0039
29.07449, 0.116, -0.0736, -0.0591, -0.0055
29.07955, 0.342, -0.0732, -0.0585, -0.0055
29.08449, 0.161, -0.0728, -0.0580, -0.0047
29.08955, -0.473, -0.0724, -0.0575, -0.0039
29.09449, -0.428, -0.0720, -0.0570, -0.0039
29.09955, -0.382, -0.0716, -0.0564, -0.0047
29.10449, -0.382, -0.0712, -0.0559, -0.0039
29.10955, -0.382, -0.0708, -0.0554, -0.0047
29.11449, -0.382, -0.0704, -0.0548, -0.0047
29.11955, -0.337, -0.0700, -0.0542, -0.0055
29.12449, -0.382, -0.0696, -0.0537, -0.0039
29.12955, -0.382, -0.0692, -0.0531, -0.0047
29.13449, -0.428, -0.0688, -0.0525, -0.0055
29.13955, -0.337, -0.0684, -0.0520, -0.0047
29.14449, -0.382, -0.0680, -0.0515, -0.0039
29.14955, -0.337, -0.0676, -0.0509, -0.0047
29.15449, -0.382, -0.0672, -0.0504, -0.0047
29.15956, -0.337, -0.0668, -0.0499, -0.0039
29.16449, -0.337, -0.0664, -0.0495, -0.0047
29.16955, -0.428, -0.0660, -0.0489, -0.0047
29.17449, -0.382, -0.0656, -0.0485, -0.0047
29.17955, -0.382, -0.0652, -0.0480, -0.0031
29.18449, -0.382, -0.0648, -0.0476, -0.0039
29.18955, -0.382, -0.0644, -0.0471, -0.0039
29.19449, -0.382, -0.0640, -0.0467, -0.0031
29.19956, -0.292, -0.0636, -0.0463, -0.0039
29.20449, -0.428, -0.0632, -0.0458, -0.0024
29.20955, -0.382, -0.0628, -0.0454, -0.0039
29.21449, -0.382, -0.0624, -0.0450, -0.0024
29.21956, -0.382, -0.0620, -0.0446, -0.0024
29.22450, -0.428, -0.0616, -0.0442, -0.0024
29.22955, 0.432, -0.0612, -0.0438, -0.0008
29.23449, 0.704, -0.0608, -0.0434, -0.0016
29.23955, 0.659, -0.0604, -0.0429, -0.0008
29.24449, 0.704, -0.0600, -0.0425, -0.0008
29.24955, 0.613, -0.0596, -0.0419, -0.0008
29.25450, 0.704, -0.0592, -0.0414, -0.0008
29.25956, -0.156, -0.0588, -0.0408, -0.0016
