#time, current, target_x, x, q
23.84000, -0.356, 0.0924, 0.1026, 0.0118
23.84506, -0.248, 0.0920, 0.1019, 0.0126
23.85000, -0.248, 0.0916, 0.1012, 0.0126
23.85506, -0.248, 0.0912, 0.1005, 0.0118
23.86000, -0.248, 0.0908, 0.0999, 0.0118
23.86506, -0.356, 0.0904, 0.0992, 0.0126
23.87000, -0.356, 0.0900, 0.0986, 0.0110
23.87506, -0.356, 0.0896, 0.0980, 0.0118
23.88000, -0.356, 0.0892, 0.0973, 0.0110
23.88506, -0.356, 0.0888, 0.0967, 0.0110
23.89000, -0.356, 0.0884, 0.0960, 0.0118
23.89506, -0.356, 0.0880, 0.0954, 0.0118
23.90000, -0.248, 0.0876, 0.0948, 0.0118
23.90506, -0.248, 0.0872, 0.0941, 0.0110
23.91000, -0.248, 0.0868, 0.0935, 0.0110
23.91506, -0.356, 0.0864, 0.0929, 0.0110
23.92000, -0.356, 0.0860, 0.0923, 0.0102
23.92506, -0.356, 0.0856, 0.0917, 0.0110
23.93000, -0.356, 0.0852, 0.0911, 0.0102
23.93506, -0.356, 0.0848, 0.0905, 0.0102
23.94000, -0.356, 0.0844, 0.0899, 0.0094
23.94506, -0.356, 0.0840, 0.0893, 0.0102
23.95000, -0.356, 0.0836, 0.0887, 0.0102
23.95506, -0.356, 0.0832, 0.0881, 0.0094
23.96000, -0.356, 0.0828, 0.0875, 0.0094
23.96506, -0.356, 0.0824, 0.0869, 0.0102
23.97000, -0.248, 0.0820, 0.0863, 0.0094
23.97506, -0.248, 0.0816, 0.0858, 0.0094
23.98000, -0.248, 0.0812, 0.0852, 0.0094
23.98506, -0.356, 0.0808, 0.0847, 0.0086
23.99000, -0.356, 0.0804, 0.0842, 0.0079
23.99506, -0.356, 0.0800, 0.0837, 0.0086
24.00000, -0.356, 0.0796, 0.0833, 0.0086
24.00506, -0.356, 0.0792, 0.0827, 0.0071
24.01000, -0.356, 0.0788, 0.0823, 0.0079
24.01506, -0.356, 0.0784, 0.0818, 0.0079
24.02000, -0.356, 0.0780, 0.0813, 0.0063
24.02506, -0.356, 0.0776, 0.0808, 0.0071
24.03000, -0.356, 0.0772, 0.0804, 0.0063
24.03506, -0.356, 0.0768, 0.0799, 0.0047
24.04000, -0.464, 0.0764, 0.0795, 0.0047
24.04506, -0.464, 0.0760, 0.0790, 0.0055
24.05000, -0.464, 0.0756, 0.0786, 0.0047
24.05506, -0.464, 0.0752, 0.0781, 0.0039
24.06000, -0.356, 0.0748, 0.0775, 0.0055
24.06506, -0.356, 0.0744, 0.0771, 0.0031
24.07000, -0.356, 0.0740, 0.0765, 0.0039
24.07506, -0.356, 0.0736, 0.0760, 0.0039
24.08000, -0.356, 0.0732, 0.0755, 0.0039
24.08506, -0.356, 0.0728, 0.0750, 0.0031
24.09000, -0.356, 0.0724, 0.0746, 0.0024
24.09506, -0.464, 0.0720, 0.0741, 0.0031
24.10000, -0.464, 0.0716, 0.0736, 0.0016
24.10506, -0.464, 0.0712, 0.0731, 0.0024
24.11000, -0.464, 0.0708, 0.0726, 0.0016
24.11506, -0.464, 0.0704, 0.0721, 0.0016
24.12000, -0.464, 0.0700, 0.0715, 0.0016
24.12506, -0.464, 0.0696, 0.0709, 0.0024
24.13000, -0.356, 0.0692, 0.0703, 0.0016
24.13506, -0.356, 0.0688, 0.0698, 0.0008
24.14000, -0.356, 0.0684, 0.0692, 0.0016
24.14506, -0.464, 0.0680, 0.0687, 0.0008
24.15000, -0.464, 0.0676, 0.0681, 0.0008
24.15506, -0.464, 0.0672, 0.0675, 0.0024
24.16000, -0.356, 0.0668, 0.0670, 0.0008
24.16506, -0.356, 0.0664, 0.0663, 0.0016
24.17000, -0.356, 0.0660, 0.0658, 0.0016
24.17506, -0.356, 0.0656, 0.0652, 0.0024
24.18000, -0.356, 0.0652, 0.0647, 0.0000
24.18506, -0.464, 0.0648, 0.0641, 0.0016
24.19000, -0.464, 0.0644, 0.0635, 0.0016
24.19506, -0.464, 0.0640, 0.0630, 0.0008
24.20000, -0.464, 0.0636, 0.0624, 0.0008
24.20506, -0.464, 0.0632, 0.0617, 0.0024
24.21000, -0.356, 0.0628, 0.0611, 0.0008
24.21506, -0.356, 0.0624, 0.0604, 0.0016
24.22001, -0.356, 0.0620, 0.0597, 0.0031
24.22506, -0.356, 0.0616, 0.0591, 0.0024
24.23000, -0.356, 0.0612, 0.0584, 0.0016
24.23506, -0.356, 0.0608, 0.0577, 0.0039
24.24000, -0.356, 0.0604, 0.0571, 0.0031
24.24506, -0.356, 0.0600, 0.0564, 0.0024
24.25000, -0.356, 0.0596, 0.0557, 0.0047
24.25506, -0.356, 0.0592, 0.0550, 0.0039
24.26000, -0.356, 0.0588, 0.0544, 0.0039
24.26506, -0.356, 0.0584, 0.0537, 0.0039
24.27000, -0.356, 0.0580, 0.0531, 0.0055
24.27506, -0.356, 0.0576, 0.0524, 0.0031
24.28000, -0.356, 0.0572, 0.0518, 0.0047
24.28506, -0.356, 0.0568, 0.0510, 0.0047
24.29000, -0.356, 0.0564, 0.0504, 0.0047
24.29506, -0.356, 0.0560, 0.0498, 0.0055
24.30000, -0.356, 0.0556, 0.0491, 0.0063
24.30506, -0.356, 0.0552, 0.0484, 0.0055
24.31000, -0.356, 0.0548, 0.0478, 0.0063
24.31506, -0.248, 0.0544, 0.0471, 0.0071
24.32000, -0.248, 0.0540, 0.0465, 0.0071
24.32506, -0.248, 0.0536, 0.0458, 0.0071
24.33000, -0.248, 0.0532, 0.0453, 0.0071
24.33506, -0.356, 0.0528, 0.0447, 0.0071
24.34000, -0.356, 0.0524, 0.0441, 0.0071
24.34506, -0.356, 0.0520, 0.0436, 0.0071
24.35000, -0.356, 0.0516, 0.0430, 0.0071
24.35506, -0.356, 0.0512, 0.0425, 0.0071
24.36000, -0.356, 0.0508, 0.0419, 0.0079
24.36506, -0.356, 0.0504, 0.0413, 0.0071
24.37000, -0.356, 0.0500, 0.0408, 0.0079
24.37506, -0.248, 0.0496, 0.0402, 0.0086
24.38000, -0.248, 0.0492, 0.0397, 0.0079
24.38506, -0.248, 0.0488, 0.0391, 0.0079
24.39000, -0.248, 0.0484, 0.0386, 0.0086
24.39506, -0.248, 0.0480, 0.0382, 0.0079
24.40000, -0.356, 0.0476, 0.0377, 0.0079
24.40506, -0.356, 0.0472, 0.0372, 0.0079
24.41000, -0.356, 0.0468, 0.0368, 0.0071
24.41506, -0.356, 0.0464, 0.0363, 0.0071
24.42000, -0.356, 0.0460, 0.0359, 0.0071
24.42506, -0.356, 0.0456, 0.0354, 0.0079
24.43000, -0.356, 0.0452, 0.0350, 0.0063
24.43506, -0.356, 0.0448, 0.0346, 0.0071
24.44000, -0.356, 0.0444, 0.0341, 0.0071
24.44506, -0.356, 0.0440, 0.0337, 0.0063
24.45000, -0.356, 0.0436, 0.0332, 0.0063
24.45506, -0.356, 0.0432, 0.0328, 0.0063
24.46000, -0.356, 0.0428, 0.0323, 0.0055
24.46506, -0.356, 0.0424, 0.0319, 0.0055
24.47000, -0.356, 0.0420, 0.0314, 0.0063
24.47506, -0.356, 0.0416, 0.0309, 0.0063
24.48000, -0.356, 0.0412, 0.0304, 0.0055
24.48506, -0.356, 0.0408, 0.0299, 0.0055
24.49000, -0.356, 0.0404, 0.0294, 0.0071
24.49506, -0.248, 0.0400, 0.0289, 0.0055
24.50000, -0.248, 0.0396, 0.0285, 0.0063
24.50506, -0.248, 0.0392, 0.0280, 0.0063
24.51000, -0.248, 0.0388, 0.0276, 0.0055
24.51506, -0.356, 0.0384, 0.0272, 0.0055
24.52000, -0.356, 0.0380, 0.0268, 0.0063
24.52506, -0.356, 0.0376, 0.0264, 0.0047
24.53000, -0.356, 0.0372, 0.0260, 0.0047
24.53506, -0.356, 0.0368, 0.0256, 0.0055
24.54000, -0.356, 0.0364, 0.0252, 0.0047
24.54506, -0.356, 0.0360, 0.0248, 0.0047
24.55000, -0.356, 0.0356, 0.0244, 0.0047
24.55506, -0.356, 0.0352, 0.0240, 0.0047
24.56000, -0.356, 0.0348, 0.0236, 0.0031
24.56506, -0.356, 0.0344, 0.0232, 0.0039
24.57000, -0.356, 0.0340, 0.0228, 0.0047
24.57506, -0.356, 0.0336, 0.0224, 0.0039
24.58000, -0.356, 0.0332, 0.0219, 0.0039
24.58506, -0.356, 0.0328, 0.0215, 0.0039
24.59000, -0.356, 0.0324, 0.0211, 0.0039
24.59506, -0.356, 0.0320, 0.0207, 0.0031
24.60000, -0.356, 0.0316, 0.0203, 0.0047
24.60506, -0.248, 0.0312, 0.0199, 0.0031
24.61000, -0.356, 0.0308, 0.0196, 0.0031
24.61506, -0.356, 0.0304, 0.0192, 0.0031
24.62000, -0.356, 0.0300, 0.0189, 0.0031
24.62506, -0.356, 0.0296, 0.0185, 0.0024
24.63000, -0.356, 0.0292, 0.0182, 0.0024
24.63506, -0.356, 0.0288, 0.0179, 0.0024
24.64000, -0.356, 0.0284, 0.0175, 0.0008
24.64506, -0.464, 0.0280, 0.0172, 0.0016
24.65000, -0.464, 0.0276, 0.0169, 0.0008
24.65506, -0.464, 0.0272, 0.0166, 0.0008
24.66000, -0.464, 0.0268, 0.0162, 0.0000
24.66506, -0.464, 0.0264, 0.0158, 0.0016
24.67000, -0.356, 0.0260, 0.0154, 0.0008
24.67506, -0.356, 0.0256, 0.0150, 0.0008
24.68000, -0.356, 0.0252, 0.0145, 0.0008
24.68506, -0.356, 0.0248, 0.0141, 0.0008
24.69000, -0.356, 0.0244, 0.0138, 0.0000
24.69506, -0.356, 0.0240, 0.0134, 0.0000
24.70000, -0.356, 0.0236, 0.0131, 0.0008
24.70506, -0.356, 0.0232, 0.0127, -0.0008
24.71000, -0.464, 0.0228, 0.0124, -0.0008
24.71506, -0.464, 0.0224, 0.0120, -0.0008
24.72001, -0.464, 0.0220, 0.0117, -0.0008
24.72506, -0.464, 0.0216, 0.0113, -0.0008
24.73000, -0.464, 0.0212, 0.0109, -0.0008
24.73506, -0.356, 0.0208, 0.0104, -0.0008
24.74000, -0.356, 0.0204, 0.0100, -0.0008
24.74506, -0.356, 0.0200, 0.0095, -0.0008
24.75000, -0.356, 0.0196, 0.0090, 0.0000
24.75506, -0.356, 0.0192, 0.0086, -0.0008
24.76000, -0.356, 0.0188, 0.0082, -0.0008
24.76506, -0.356, 0.0184, 0.0077, -0.0008
24.77000, -0.356, 0.0180, 0.0073, -0.0016
24.77506, -0.464, 0.0176, 0.0069, -0.0008
24.78000, -0.464, 0.0172, 0.0065, -0.0008
24.78506, -0.464, 0.0168, 0.0060, -0.0016
24.79000, -0.464, 0.0164, 0.0056, -0.0008
24.79506, -0.356, 0.0160, 0.0051, 0.0000
24.80000, -0.356, 0.0156, 0.0046, -0.0008
24.80506, -0.356, 0.0152, 0.0041, -0.0008
24.81000, -0.356, 0.0148, 0.0036, 0.0000
24.81506, -0.356, 0.0144, 0.0031, -0.0008
24.82000, -0.356, 0.0140, 0.0027, 0.0000
24.82506, -0.356, 0.0136, 0.0022, 0.0008
24.83000, -0.356, 0.0132, 0.0017, 0.0008
24.83506, -0.356, 0.0128, 0.0013, 0.0000
24.84000, -0.356, 0.0124, 0.0009, 0.0008
24.84506, -0.356, 0.0120, 0.0004, 0.0000
24.85000, -0.356, 0.0116, 0.0000, 0.0000
24.85506, -0.356, 0.0112, -0.0005, 0.0008
24.86000, -0.356, 0.0108, -0.0009, 0.0008
24.86506, -0.356, 0.0104, -0.0013, 0.0008
24.87000, -0.356, 0.0100, -0.0017, 0.0008
24.87506, -0.356, 0.0096, -0.0021, 0.0000
24.88000, -0.464, 0.0092, -0.0025, 0.0000
24.88506, -0.464, 0.0088, -0.0029, 0.0000
24.89000, -0.464, 0.0084, -0.0033, 0.0000
24.89506, -0.464, 0.0080, -0.0037, 0.0000
24.90000, -0.356, 0.0076, -0.0042, 0.0000
24.90506, -0.356, 0.0072, -0.0046, 0.0008
24.91000, -0.356, 0.0068, -0.0051, 0.0000
24.91506, -0.356, 0.0064, -0.0055, 0.0008
24.92000, -0.356, 0.0060, -0.0060, 0.0008
24.92506, -0.356, 0.0056, -0.0064, 0.0000
24.93000, -0.356, 0.0052, -0.0068, 0.0000
24.93506, -0.356, 0.0048, -0.0072, 0.0008
24.94000, -0.356, 0.0044, -0.0076, 0.0000
24.94506, -0.356, 0.0040, -0.0080, 0.0008
24.95000, -0.356, 0.0036, -0.0084, 0.0008
24.95506, -0.356, 0.0032, -0.0088, 0.0008
24.96000, -0.356, 0.0028, -0.0091, -0.0008
24.96506, -0.464, 0.0024, -0.0095, 0.0008
24.97000, -0.356, 0.0020, -0.0100, 0.0008
24.97506, -0.356, 0.0016, -0.0103, 0.0000
24.98000, -0.356, 0.0012, -0.0107, 0.0000
24.98506, -0.356, 0.0008, -0.0111, 0.0000
24.99000, -0.464, 0.0004, -0.0114, 0.0000
24.99506, -0.464, 0.0000, -0.0118, -0.0008
25.00000, -0.464, -0.0004, -0.0121, 0.0000
25.00506, -0.356, -0.0008, -0.0125, -0.0008
25.01000, -0.464, -0.0012, -0.0129, -0.0016
25.01506, -0.464, -0.0016, -0.0133, -0.0008
25.02000, -0.464, -0.0020, -0.0137, -0.0008
25.02506, -0.356, -0.0024, -0.0141, -0.0008
25.03000, -0.356, -0.0028, -0.0146, 0.0000
25.03506, -0.356, -0.0032, -0.0151, 0.0000
25.04000, -0.356, -0.0036, -0.0155, 0.0000
25.04506, -0.356, -0.0040, -0.0160, -0.0008
25.05000, -0.356, -0.0044, -0.0164, 0.0008
25.05506, -0.356, -0.0048, -0.0168, -0.0008
25.06000, -0.356, -0.0052, -0.0172, -0.0008
25.06506, -0.464, -0.0056, -0.0177, 0.0000
25.07000, -0.464, -0.0060, -0.0180, 0.0000
25.07506, -0.356, -0.0064, -0.0184, 0.0000
25.08000, -0.356, -0.0068, -0.0188, 0.0000
25.08506, -0.356, -0.0072, -0.0192, 0.0008
25.09000, -0.356, -0.0076, -0.0196, -0.0008
25.09506, -0.356, -0.0080, -0.0200, 0.0000
25.10000, -0.356, -0.0084, -0.0204, 0.0000
25.10506, -0.356, -0.0088, -0.0207, 0.0000
25.11000, -0.356, -0.0092, -0.0212, 0.0000
25.11506, -0.464, -0.0096, -0.0215, -0.0008
25.12000, -0.464, -0.0100, -0.0220, 0.0000
25.12506, -0.464, -0.0104, -0.0223, -0.0008
25.13000, -0.464, -0.0108, -0.0228, -0.0008
25.13506, -0.464, -0.0112, -0.0232, 0.0000
25.14000, -0.356, -0.0116, -0.0237, 0.0000
25.14506, -0.356, -0.0120, -0.0242, 0.0000
25.15000, -0.356, -0.0124, -0.0247, 0.0008
25.15506, -0.356, -0.0128, -0.0252, 0.0008
25.16000, -0.356, -0.0132, -0.0257, 0.0000
25.16506, -0.356, -0.0136, -0.0262, 0.0016
25.17000, -0.356, -0.0140, -0.0267, 0.0008
25.17506, -0.356, -0.0144, -0.0271, 0.0016
25.18000, -0.356, -0.0148, -0.0276, 0.0016
25.18506, -0.356, -0.0152, -0.0280, 0.0008
25.19000, -0.356, -0.0156, -0.0285, 0.0016
25.19506, -0.356, -0.0160, -0.0290, 0.0024
25.20000, -0.356, -0.0164, -0.0294, 0.0016
25.20506, -0.356, -0.0168, -0.0298, 0.0016
25.21000, -0.356, -0.0172, -0.0303, 0.0024
25.21506, -0.356, -0.0176, -0.0308, 0.0024
25.22000, -0.356, -0.0180, -0.0312, 0.0024
25.22506, -0.356, -0.0184, -0.0317, 0.0031
25.23000, -0.356, -0.0188, -0.0321, 0.0024
25.23506, -0.356, -0.0192, -0.0325, 0.0024
25.24000, -0.356, -0.0196, -0.0330, 0.0031
25.24506, -0.356, -0.0200, -0.0334, 0.0031
25.25000, -0.356, -0.0204, -0.0338, 0.0031
25.25506, -0.356, -0.0208, -0.0341, 0.0024
25.26000, -0.356, -0.0212, -0.0346, 0.0039
25.26506, -0.356, -0.0216, -0.0350, 0.0024
25.27000, -0.356, -0.0220, -0.0354, 0.0031
25.27506, -0.356, -0.0224, -0.0358, 0.0031
25.28000, -0.356, -0.0228, -0.0361, 0.0039
25.28506, -0.356, -0.0232, -0.0365, 0.0024
25.29000, -0.356, -0.0236, -0.0369, 0.0031
25.29506, -0.356, -0.0240, -0.0373, 0.0031
25.30000, -0.356, -0.0244, -0.0376, 0.0024
25.30506, -0.356, -0.0248, -0.0380, 0.0039
25.31000, -0.356, -0.0252, -0.0384, 0.0024
25.31506, -0.356, -0.0256, -0.0388, 0.0024
25.32000, -0.356, -0.0260, -0.0391, 0.0024
25.32506, -0.356, -0.0264, -0.0394, 0.0031
25.33000, -0.356, -0.0268, -0.0398, 0.0024
25.33506, -0.356, -0.0272, -0.0401, 0.0024
25.34000, -0.356, -0.0276, -0.0405, 0.0024
25.34506, -0.356, -0.0280, -0.0409, 0.0024
25.35000, -0.356, -0.0284, -0.0412, 0.0024
25.35506, -0.356, -0.0288, -0.0415, 0.0024
25.36000, -0.356, -0.0292, -0.0418, 0.0024
25.36506, -0.356, -0.0296, -0.0422, 0.0024
25.37000, -0.356, -0.0300, -0.0424, 0.0016
25.37506, -0.356, -0.0304, -0.0427, 0.0024
25.38000, -0.356, -0.0308, -0.0430, 0.0016
25.38506, -0.356, -0.0312, -0.0433, 0.0016
25.39000, -0.356, -0.0316, -0.0435, 0.0008
25.39506, -0.356, -0.0320, -0.0438, 0.0008
25.40000, -0.464, -0.0324, -0.0441, 0.0000
25.40506, -0.464, -0.0328, -0.0443, 0.0008
25.41000, -0.464, -0.0332, -0.0446, -0.0008
25.41506, -0.464, -0.0336, -0.0449, 0.0000
25.42000, -0.356, -0.0340, -0.0453, 0.0000
25.42506, -0.356, -0.0344, -0.0456, 0.0000
25.43000, -0.356, -0.0348, -0.0460, -0.0008
25.43506, -0.356, -0.0352, -0.0463, 0.0000
25.44000, -0.356, -0.0356, -0.0466, 0.0000
25.44506, -0.356, -0.0360, -0.0469, -0.0008
25.45000, -0.356, -0.0364, -0.0472, -0.0008
25.45506, -0.356, -0.0368, -0.0476, -0.0008
25.46000, -0.356, -0.0372, -0.0479, -0.0008
25.46506, -0.356, -0.0376, -0.0482, -0.0008
25.47000, -0.356, -0.0380, -0.0484, -0.0008
25.47506, -0.356, -0.0384, -0.0487, -0.0016
25.48000, -0.464, -0.0388, -0.0490, -0.0016
25.48506, -0.464, -0.0392, -0.0494, -0.0016
25.49000, -0.464, -0.0396, -0.0497, -0.0016
25.49506, -0.356, -0.0400, -0.0500, -0.0024
25.50000, -0.356, -0.0404, -0.0503, -0.0016
25.50506, -0.356, -0.0408, -0.0507, -0.0016
25.51000, -0.356, -0.0412, -0.0510, -0.0016
25.51506, -0.356, -0.0416, -0.0514, -0.0024
25.52000, -0.356, -0.0420, -0.0518, -0.0016
25.52506, -0.356, -0.0424, -0.0521, -0.0024
25.53000, -0.356, -0.0428, -0.0524, -0.0024
25.53506, -0.356, -0.0432, -0.0527, -0.0016
25.54000, -0.356, -0.0436, -0.0530, -0.0024
25.54506, -0.356, -0.0440, -0.0533, -0.0031
25.55000, -0.464, -0.0444, -0.0536, -0.0024
25.55506, -0.464, -0.0448, -0.0539, -0.0024
25.56000, -0.464, -0.0452, -0.0542, -0.0039
25.56506, -0.464, -0.0456, -0.0545, -0.0031
25.57000, -0.464, -0.0460, -0.0549, -0.0031
25.57506, -0.356, -0.0464, -0.0552, -0.0039
25.58000, -0.356, -0.0468, -0.0555, -0.0031
25.58506, -0.356, -0.0472, -0.0559, -0.0031
25.59000, -0.356, -0.0476, -0.0562, -0.0039
25.59506, -0.464, -0.0480, -0.0566, -0.0039
25.60000, -0.464, -0.0484, -0.0570, -0.0031
25.60506, -0.356, -0.0488, -0.0573, -0.0031
25.61000, -0.356, -0.0492, -0.0577, -0.0039
25.61506, -0.356, -0.0496, -0.0580, -0.0031
25.62000, -0.356, -0.0500, -0.0584, -0.0031
25.62506, -0.356, -0.0504, -0.0586, -0.0047
25.63000, -0.464, -0.0508, -0.0589, -0.0039
25.63506, -0.464, -0.0512, -0.0592, -0.0039
25.64000, -0.464, -0.0516, -0.0594, -0.0055
25.64506, -0.464, -0.0520, -0.0597, -0.0055
25.65000, -0.464, -0.0524, -0.0600, -0.0039
25.65506, -0.464, -0.0528, -0.0602, -0.0055
25.66000, -0.464, -0.0532, -0.0605, -0.0063
25.66506, -0.464, -0.0536, -0.0608, -0.0055
25.67000, -0.464, -0.0540, -0.0612, -0.0063
25.67506, -0.464, -0.0544, -0.0615, -0.0063
25.68000, -0.464, -0.0548, -0.0619, -0.0055
25.68506, -0.464, -0.0552, -0.0624, -0.0063
25.69000, -0.464, -0.0556, -0.0628, -0.0063
25.69506, -0.464, -0.0560, -0.0633, -0.0055
25.70000, -0.464, -0.0564, -0.0637, -0.0055
25.70506, -0.356, -0.0568, -0.0642, -0.0055
25.71000, -0.356, -0.0572, -0.0646, -0.0055
25.71506, -0.356, -0.0576, -0.0651, -0.0047
25.72001, -0.356, -0.0580, -0.0656, -0.0055
25.72506, -0.464, -0.0584, -0.0660, -0.0039
25.73000, -0.356, -0.0588, -0.0665, -0.0047
25.73506, -0.356, -0.0592, -0.0669, -0.0039
25.74000, -0.356, -0.0596, -0.0674, -0.0039
25.74506, -0.356, -0.0600, -0.0679, -0.0039
25.75000, -0.356, -0.0604, -0.0684, -0.0031
25.75506, -0.356, -0.0608, -0.0688, -0.0031
25.76000, -0.356, -0.0612, -0.0692, -0.0039
25.76506, -0.464, -0.0616, -0.0696, -0.0031
25.77000, -0.464, -0.0620, -0.0700, -0.0039
25.77506, -0.464, -0.0624, -0.0704, -0.0031
25.78000, -0.464, -0.0628, -0.0709, -0.0031
25.78506, -0.464, -0.0632, -0.0714, -0.0031
25.79000, -0.356, -0.0636, -0.0719, -0.0024
25.79506, -0.356, -0.0640, -0.0724, -0.0024
25.80000, -0.356, -0.0644, -0.0729, -0.0016
25.80506, -0.356, -0.0648, -0.0734, -0.0016
25.81000, -0.356, -0.0652, -0.0739, -0.0024
25.81506, -0.356, -0.0656, -0.0744, -0.0016
25.82000, -0.356, -0.0660, -0.0749, -0.0016
25.82506, -0.356, -0.0664, -0.0753, -0.0016
25.83000, -0.356, -0.0668, -0.0758, -0.0008
25.83506, -0.356, -0.0672, -0.0763, -0.0008
25.84000, -0.356, -0.0676, -0.0768, -0.0008
25.84506, -0.356, -0.0680, -0.0772, -0.0008
25.85000, -0.356, -0.0684, -0.0777, 0.0000
25.85506, -0.356, -0.0688, -0.0782, -0.0008
25.86000, -0.356, -0.0692, -0.0786, 0.0008
25.86506, -0.356, -0.0696, -0.0791, 0.0000
25.87000, -0.356, -0.0700, -0.0795, 0.0000
25.87506, -0.356, -0.0704, -0.0799, 0.0000
25.88000, -0.356, -0.0708, -0.0803, 0.0008
25.88506, -0.356, -0.0712, -0.0808, 0.0000
25.89000, -0.356, -0.0716, -0.0812, 0.0000
25.89506, -0.356, -0.0720, -0.0816, 0.0008
25.90000, -0.356, -0.0724, -0.0820, 0.0000
25.90506, -0.356, -0.0728, -0.0825, 0.0008
25.91000, -0.356, -0.0732, -0.0829, 0.0008
25.91506, -0.356, -0.0736, -0.0834, 0.0008
25.92000, -0.356, -0.0740, -0.0838, 0.0008
25.92506, -0.356, -0.0744, -0.0842, 0.0008
25.93000, -0.356, -0.0748, -0.0847, 0.0016
25.93506, -0.356, -0.0752, -0.0851, 0.0008
25.94000, -0.356, -0.0756, -0.0855, 0.0008
25.94506, -0.356, -0.0760, -0.0860, 0.0008
25.95000, -0.356, -0.0764, -0.0864, 0.0016
25.95506, -0.356, -0.0768, -0.0868, 0.0008
25.96000, -0.356, -0.0772, -0.0872, 0.0016
25.96506, -0.356, -0.0776, -0.0877, 0.0008
25.97000, -0.356, -0.0780, -0.0881, 0.0016
25.97506, -0.356, -0.0784, -0.0886, 0.0024
25.98000, -0.356, -0.0788, -0.0889, 0.0008
25.98506, -0.356, -0.0792, -0.0894, 0.0016
25.99000, -0.356, -0.0796, -0.0897, 0.0016
25.99506, -0.356, -0.0800, -0.0901, 0.0016
26.00000, -0.356, -0.0804, -0.0905, 0.0016
26.00506, -0.356, -0.0808, -0.0909, 0.0024
26.01000, -0.356, -0.0812, -0.0913, 0.0016
26.01506, -0.356, -0.0816, -0.0917, 0.0016
26.02000, -0.356, -0.0820, -0.0922, 0.0016
26.02506, -0.356, -0.0824, -0.0926, 0.0024
26.03000, -0.356, -0.0828, -0.0930, 0.0016
26.03506, -0.356, -0.0832, -0.0935, 0.0024
26.04000, -0.356, -0.0836, -0.0939, 0.0024
26.04506, -0.356, -0.0840, -0.0943, 0.0016
26.05000, -0.356, -0.0844, -0.0947, 0.0024
26.05506, -0.356, -0.0848, -0.0952, 0.0024
26.06000, -0.356, -0.0852, -0.0956, 0.0024
26.06506, -0.356, -0.0856, -0.0960, 0.0024
26.07000, -0.248, -0.0860, -0.0964, 0.0031
26.07506, -0.248, -0.0864, -0.0968, 0.0024
26.08000, -0.356, -0.0868, -0.0972, 0.0024
26.08506, -0.356, -0.0872, -0.0976, 0.0024
26.09000, -0.356, -0.0876, -0.0980, 0.0031
26.09506, -0.356, -0.0880, -0.0984, 0.0016
26.10000, -0.356, -0.0884, -0.0987, 0.0031
26.10506, -0.356, -0.0888, -0.0991, 0.0024
26.11000, -0.356, -0.0892, -0.0995, 0.0024
26.11506, -0.356, -0.0896, -0.0998, 0.0016
26.12000, -0.356, -0.0900, -0.1002, 0.0031
26.12506, -0.356, -0.0904, -0.1005, 0.0024
26.13000, -0.356, -0.0908, -0.1009, 0.0016
26.13506, -0.356, -0.0912, -0.1013, 0.0031
26.14000, -0.248, -0.0916, -0.1016, 0.0016
26.14506, -0.356, -0.0920, -0.1020, 0.0016
26.15000, -0.356, -0.0924, -0.1023, 0.0024
26.15506, -0.356, -0.0928, -0.1026, 0.0016
26.16000, -0.356, -0.0932, -0.1029, 0.0008
26.16506, -0.356, -0.0936, -0.1033, 0.0024
26.17000, -0.356, -0.0940, -0.1036, 0.0016
26.17506, -0.356, -0.0944, -0.1040, 0.0016
26.18000, -0.356, -0.0948, -0.1044, 0.0016
26.18506, -0.356, -0.0952, -0.1048, 0.0024
26.19000, -0.248, -0.0956, -0.1051, 0.0008
26.19506, -0.356, -0.0960, -0.1054, 0.0016
26.20000, -0.356, -0.0964, -0.1057, 0.0016
26.20506, -0.356, -0.0968, -0.1060, 0.0008
26.21000, -0.356, -0.0972, -0.1063, 0.0008
26.21506, -0.356, -0.0976, -0.1066, 0.0016
26.22000, -0.356, -0.0980, -0.1069, 0.0008
26.22506, -0.356, -0.0984, -0.1072, -0.0008
26.23000, -0.356, -0.0988, -0.1075, 0.0008
26.23506, -0.356, -0.0992, -0.1078, 0.0000
26.24000, -0.356, -0.0996, -0.1081, -0.0008
26.24506, -0.356, -0.1000, -0.1085, 0.0000
26.25000, -0.356, -0.1004, -0.1088, 0.0000
26.25506, -0.356, -0.1008, -0.1090, -0.0016
26.26000, -0.356, -0.1012, -0.1093, 0.0000
26.26506, -0.356, -0.1016, -0.1097, -0.0008
26.27000, -0.356, -0.1020, -0.1099, -0.0016
26.27506, -0.356, -0.1024, -0.1102, -0.0016
26.28000, -0.356, -0.1028, -0.1104, -0.0008
26.28506, -0.356, -0.1032, -0.1107, -0.0024
26.29000, -0.356, -0.1036, -0.1109, -0.0024
26.29506, -0.356, -0.1040, -0.1112, -0.0016
26.30000, -0.356, -0.1044, -0.1115, -0.0031
26.30506, -0.464, -0.1048, -0.1117, -0.0031
26.31000, -0.464, -0.1052, -0.1120, -0.0031
26.31506, -0.464, -0.1056, -0.1123, -0.0031
26.32000, -0.464, -0.1060, -0.1126, -0.0047
26.32506, -0.464, -0.1064, -0.1130, -0.0024
26.33000, -0.356, -0.1068, -0.1134, -0.0039
