#time, current, target_x, x, q
23.39462, -0.356, 0.1280, 0.1813, -0.0102
23.39956, -0.356, 0.1276, 0.1802, -0.0110
23.40462, -0.464, 0.1272, 0.1792, -0.0110
23.40956, -0.464, 0.1268, 0.1781, -0.0094
23.41462, -0.464, 0.1264, 0.1771, -0.0079
23.41956, -0.356, 0.1260, 0.1760, -0.0094
23.42462, -0.356, 0.1256, 0.1749, -0.0079
23.42956, -0.356, 0.1252, 0.1738, -0.0079
23.43462, -0.464, 0.1248, 0.1728, -0.0079
23.43956, -0.464, 0.1244, 0.1717, -0.0079
23.44462, -0.464, 0.1240, 0.1706, -0.0055
23.44956, -0.464, 0.1236, 0.1695, -0.0071
23.45462, -0.464, 0.1232, 0.1684, -0.0063
23.45956, -0.464, 0.1228, 0.1672, -0.0039
23.46463, -0.356, 0.1224, 0.1661, -0.0039
23.46957, -0.356, 0.1220, 0.1649, -0.0039
23.47462, -0.356, 0.1216, 0.1637, -0.0024
23.47956, -0.356, 0.1212, 0.1626, -0.0016
23.48462, -0.356, 0.1208, 0.1614, -0.0024
23.48956, -0.356, 0.1204, 0.1603, 0.0000
23.49462, -0.356, 0.1200, 0.1591, 0.0000
23.49956, -0.356, 0.1196, 0.1581, -0.0008
23.50462, -0.356, 0.1192, 0.1569, 0.0008
23.50956, -0.356, 0.1188, 0.1558, 0.0024
23.51462, -0.356, 0.1184, 0.1547, 0.0016
23.51956, -0.356, 0.1180, 0.1537, 0.0016
23.52462, -0.356, 0.1176, 0.1526, 0.0031
23.52956, -0.356, 0.1172, 0.1515, 0.0024
23.53463, -0.464, 0.1168, 0.1504, 0.0031
23.53957, -0.464, 0.1164, 0.1493, 0.0047
23.54462, -0.356, 0.1160, 0.1482, 0.0047
23.54956, -0.356, 0.1156, 0.1472, 0.0055
23.55462, -0.356, 0.1152, 0.1461, 0.0055
23.55956, -0.356, 0.1148, 0.1450, 0.0063
23.56462, -0.356, 0.1144, 0.1440, 0.0063
23.56956, -0.356, 0.1140, 0.1430, 0.0071
23.57462, -0.356, 0.1136, 0.1419, 0.0079
23.57956, -0.356, 0.1132, 0.1410, 0.0063
23.58462, -0.356, 0.1128, 0.1400, 0.0079
23.58957, -0.356, 0.1124, 0.1390, 0.0079
23.59462, -0.356, 0.1120, 0.1380, 0.0086
23.59956, -0.356, 0.1116, 0.1370, 0.0086
23.60462, -0.356, 0.1112, 0.1361, 0.0086
23.60956, -0.356, 0.1108, 0.1351, 0.0086
23.61462, -0.464, 0.1104, 0.1342, 0.0094
23.61956, -0.356, 0.1100, 0.1332, 0.0094
23.62462, -0.356, 0.1096, 0.1322, 0.0102
23.62956, -0.356, 0.1092, 0.1313, 0.0102
23.63462, -0.356, 0.1088, 0.1303, 0.0102
23.63956, -0.356, 0.1084, 0.1293, 0.0110
23.64463, -0.356, 0.1080, 0.1284, 0.0102
23.64957, -0.356, 0.1076, 0.1275, 0.0118
23.65462, -0.356, 0.1072, 0.1266, 0.0118
23.65956, -0.356, 0.1068, 0.1257, 0.0094
23.66462, -0.464, 0.1064, 0.1248, 0.0118
23.66956, -0.464, 0.1060, 0.1239, 0.0102
23.67462, -0.464, 0.1056, 0.1230, 0.0118
23.67957, -0.356, 0.1052, 0.1221, 0.0126
23.68462, -0.356, 0.1048, 0.1212, 0.0118
23.68956, -0.356, 0.1044, 0.1202, 0.0118
23.69462, -0.356, 0.1040, 0.1193, 0.0126
23.69956, -0.356, 0.1036, 0.1183, 0.0126
23.70462, -0.356, 0.1032, 0.1174, 0.0141
23.70956, -0.248, 0.1028, 0.1165, 0.0126
23.71463, -0.356, 0.1024, 0.1155, 0.0141
23.71957, -0.356, 0.1020, 0.1145, 0.0141
23.72462, -0.356, 0.1016, 0.1136, 0.0134
23.72956, -0.356, 0.1012, 0.1127, 0.0149
23.73462, -0.356, 0.1008, 0.1117, 0.0141
23.73956, -0.356, 0.1004, 0.1108, 0.0157
23.74462, -0.248, 0.1000, 0.1098, 0.0165
23.74956, -0.248, 0.0996, 0.1089, 0.0165
23.75462, -0.248, 0.0992, 0.1080, 0.0165
23.75956, -0.248, 0.0988, 0.1071, 0.0165
23.76462, -0.248, 0.0984, 0.1063, 0.0173
23.76956, -0.248, 0.0980, 0.1055, 0.0173
23.77462, -0.248, 0.0976, 0.1047, 0.0165
23.77956, -0.356, 0.0972, 0.1040, 0.0173
23.78462, -0.356, 0.0968, 0.1032, 0.0165
23.78956, -0.356, 0.0964, 0.1025, 0.0173
23.79462, -0.356, 0.0960, 0.1018, 0.0173
23.79956, -0.356, 0.0956, 0.1011, 0.0165
23.80462, -0.356, 0.0952, 0.1004, 0.0173
23.80956, -0.356, 0.0948, 0.0997, 0.0157
23.81462, -0.356, 0.0944, 0.0990, 0.0181
23.81956, -0.248, 0.0940, 0.0983, 0.0149
23.82462, -0.356, 0.0936, 0.0976, 0.0165
23.82956, -0.356, 0.0932, 0.0969, 0.0173
23.83462, -0.356, 0.0928, 0.0963, 0.0157
23.83957, -0.356, 0.0924, 0.0956, 0.0165
23.84462, -0.356, 0.0920, 0.0950, 0.0157
23.84956, -0.356, 0.0916, 0.0943, 0.0157
23.85462, -0.356, 0.0912, 0.0936, 0.0157
23.85956, -0.356, 0.0908, 0.0930, 0.0165
23.86462, -0.248, 0.0904, 0.0924, 0.0157
23.86956, -0.356, 0.0900, 0.0918, 0.0141
23.87462, -0.356, 0.0896, 0.0912, 0.0157
23.87956, -0.356, 0.0892, 0.0906, 0.0149
23.88462, -0.356, 0.0888, 0.0901, 0.0141
23.88956, -0.356, 0.0884, 0.0895, 0.0149
23.89463, -0.356, 0.0880, 0.0889, 0.0149
23.89957, -0.356, 0.0876, 0.0884, 0.0134
23.90462, -0.356, 0.0872, 0.0879, 0.0141
23.90956, -0.356, 0.0868, 0.0873, 0.0141
23.91462, -0.356, 0.0864, 0.0868, 0.0126
23.91956, -0.356, 0.0860, 0.0863, 0.0126
23.92462, -0.356, 0.0856, 0.0858, 0.0126
23.92957, -0.464, 0.0852, 0.0853, 0.0118
23.93462, -0.464, 0.0848, 0.0848, 0.0118
23.93956, -0.464, 0.0844, 0.0843, 0.0118
23.94462, -0.356, 0.0840, 0.0838, 0.0110
23.94956, -0.356, 0.0836, 0.0833, 0.0110
23.95462, -0.356, 0.0832, 0.0828, 0.0110
23.95956, -0.356, 0.0828, 0.0823, 0.0102
23.96463, -0.356, 0.0824, 0.0817, 0.0102
23.96957, -0.356, 0.0820, 0.0813, 0.0102
23.97462, -0.356, 0.0816, 0.0808, 0.0094
23.97956, -0.464, 0.0812, 0.0803, 0.0094
23.98462, -0.464, 0.0808, 0.0798, 0.0086
23.98956, -0.464, 0.0804, 0.0793, 0.0094
23.99462, -0.356, 0.0800, 0.0787, 0.0086
23.99956, -0.356, 0.0796, 0.0782, 0.0079
24.00462, -0.464, 0.0792, 0.0777, 0.0079
24.00956, -0.464, 0.0788, 0.0771, 0.0086
24.01462, -0.356, 0.0784, 0.0766, 0.0079
24.01956, -0.356, 0.0780, 0.0761, 0.0086
24.02462, -0.356, 0.0776, 0.0755, 0.0079
24.02956, -0.356, 0.0772, 0.0750, 0.0071
24.03462, -0.356, 0.0768, 0.0745, 0.0071
24.03956, -0.464, 0.0764, 0.0740, 0.0079
24.04462, -0.464, 0.0760, 0.0735, 0.0063
24.04956, -0.464, 0.0756, 0.0731, 0.0071
24.05462, -0.464, 0.0752, 0.0725, 0.0071
24.05956, -0.356, 0.0748, 0.0721, 0.0063
24.06462, -0.356, 0.0744, 0.0715, 0.0063
24.06956, -0.464, 0.0740, 0.0710, 0.0063
24.07462, -0.464, 0.0736, 0.0705, 0.0055
24.07956, -0.464, 0.0732, 0.0701, 0.0047
24.08462, -0.464, 0.0728, 0.0695, 0.0063
24.08956, -0.464, 0.0724, 0.0690, 0.0055
24.09462, -0.464, 0.0720, 0.0685, 0.0047
24.09956, -0.464, 0.0716, 0.0678, 0.0063
24.10462, -0.356, 0.0712, 0.0673, 0.0055
24.10956, -0.356, 0.0708, 0.0667, 0.0055
24.11462, -0.356, 0.0704, 0.0661, 0.0063
24.11956, -0.356, 0.0700, 0.0655, 0.0055
24.12462, -0.356, 0.0696, 0.0650, 0.0047
24.12956, -0.464, 0.0692, 0.0644, 0.0063
24.13462, -0.464, 0.0688, 0.0638, 0.0063
24.13956, -0.356, 0.0684, 0.0633, 0.0055
24.14463, -0.356, 0.0680, 0.0626, 0.0063
24.14957, -0.356, 0.0676, 0.0620, 0.0063
24.15462, -0.356, 0.0672, 0.0614, 0.0063
24.15956, -0.356, 0.0668, 0.0608, 0.0063
24.16462, -0.356, 0.0664, 0.0602, 0.0079
24.16956, -0.356, 0.0660, 0.0596, 0.0063
24.17462, -0.356, 0.0656, 0.0590, 0.0071
24.17957, -0.356, 0.0652, 0.0583, 0.0079
24.18462, -0.356, 0.0648, 0.0578, 0.0071
24.18956, -0.356, 0.0644, 0.0571, 0.0079
24.19462, -0.356, 0.0640, 0.0566, 0.0079
24.19956, -0.356, 0.0636, 0.0560, 0.0079
24.20462, -0.356, 0.0632, 0.0555, 0.0071
24.20956, -0.356, 0.0628, 0.0549, 0.0086
24.21463, -0.356, 0.0624, 0.0543, 0.0079
24.21957, -0.356, 0.0620, 0.0537, 0.0071
24.22462, -0.356, 0.0616, 0.0531, 0.0079
24.22956, -0.356, 0.0612, 0.0525, 0.0086
24.23462, -0.356, 0.0608, 0.0519, 0.0079
24.23956, -0.356, 0.0604, 0.0514, 0.0094
24.24462, -0.248, 0.0600, 0.0507, 0.0086
24.24957, -0.248, 0.0596, 0.0502, 0.0086
24.25462, -0.356, 0.0592, 0.0496, 0.0086
24.25956, -0.356, 0.0588, 0.0491, 0.0102
24.26462, -0.248, 0.0584, 0.0485, 0.0086
24.26957, -0.356, 0.0580, 0.0480, 0.0094
24.27462, -0.356, 0.0576, 0.0474, 0.0094
24.27956, -0.356, 0.0572, 0.0469, 0.0094
24.28462, -0.356, 0.0568, 0.0463, 0.0094
24.28956, -0.248, 0.0564, 0.0458, 0.0102
24.29462, -0.248, 0.0560, 0.0453, 0.0102
24.29956, -0.248, 0.0556, 0.0448, 0.0094
24.30462, -0.248, 0.0552, 0.0443, 0.0102
24.30956, -0.248, 0.0548, 0.0438, 0.0102
24.31462, -0.356, 0.0544, 0.0434, 0.0094
24.31957, -0.356, 0.0540, 0.0430, 0.0102
24.32462, -0.356, 0.0536, 0.0426, 0.0094
24.32956, -0.356, 0.0532, 0.0422, 0.0094
24.33462, -0.356, 0.0528, 0.0417, 0.0086
24.33957, -0.356, 0.0524, 0.0413, 0.0102
24.34462, -0.248, 0.0520, 0.0409, 0.0086
24.34956, -0.356, 0.0516, 0.0405, 0.0086
24.35462, -0.356, 0.0512, 0.0400, 0.0094
24.35956, -0.248, 0.0508, 0.0396, 0.0086
24.36462, -0.248, 0.0504, 0.0392, 0.0086
24.36956, -0.248, 0.0500, 0.0388, 0.0094
24.37462, -0.248, 0.0496, 0.0384, 0.0086
24.37956, -0.248, 0.0492, 0.0381, 0.0086
24.38462, -0.356, 0.0488, 0.0377, 0.0079
24.38956, -0.356, 0.0484, 0.0373, 0.0086
24.39463, -0.356, 0.0480, 0.0370, 0.0079
24.39957, -0.356, 0.0476, 0.0366, 0.0079
24.40462, -0.356, 0.0472, 0.0363, 0.0071
24.40956, -0.356, 0.0468, 0.0359, 0.0071
24.41462, -0.356, 0.0464, 0.0355, 0.0071
24.41956, -0.248, 0.0460, 0.0352, 0.0079
24.42462, -0.248, 0.0456, 0.0348, 0.0071
24.42956, -0.248, 0.0452, 0.0345, 0.0063
24.43462, -0.248, 0.0448, 0.0341, 0.0063
24.43956, -0.356, 0.0444, 0.0338, 0.0071
24.44462, -0.356, 0.0440, 0.0334, 0.0063
24.44956, -0.356, 0.0436, 0.0331, 0.0055
24.45462, -0.356, 0.0432, 0.0328, 0.0055
24.45956, -0.356, 0.0428, 0.0325, 0.0055
24.46463, -0.356, 0.0424, 0.0321, 0.0047
24.46957, -0.356, 0.0420, 0.0318, 0.0055
24.47462, -0.248, 0.0416, 0.0314, 0.0055
24.47956, -0.248, 0.0412, 0.0311, 0.0047
24.48462, -0.248, 0.0408, 0.0308, 0.0047
24.48956, -0.248, 0.0404, 0.0305, 0.0039
24.49462, -0.356, 0.0400, 0.0303, 0.0039
24.49956, -0.356, 0.0396, 0.0300, 0.0031
24.50462, -0.356, 0.0392, 0.0297, 0.0031
24.50956, -0.356, 0.0388, 0.0294, 0.0031
24.51462, -0.356, 0.0384, 0.0292, 0.0024
24.51957, -0.356, 0.0380, 0.0289, 0.0024
24.52462, -0.356, 0.0376, 0.0287, 0.0016
24.52956, -0.356, 0.0372, 0.0284, 0.0016
24.53462, -0.356, 0.0368, 0.0281, 0.0016
24.53956, -0.356, 0.0364, 0.0278, 0.0016
24.54462, -0.356, 0.0360, 0.0275, 0.0008
24.54956, -0.356, 0.0356, 0.0272, 0.0008
24.55462, -0.356, 0.0352, 0.0268, 0.0016
24.55956, -0.248, 0.0348, 0.0265, 0.0000
24.56462, -0.356, 0.0344, 0.0262, 0.0000
24.56956, -0.356, 0.0340, 0.0258, 0.0008
24.57462, -0.356, 0.0336, 0.0256, 0.0000
24.57956, -0.356, 0.0332, 0.0253, -0.0008
24.58462, -0.356, 0.0328, 0.0249, -0.0008
24.58957, -0.356, 0.0324, 0.0246, 0.0000
24.59463, -0.356, 0.0320, 0.0243, -0.0008
24.59956, -0.356, 0.0316, 0.0240, -0.0008
24.60462, -0.356, 0.0312, 0.0236, -0.0008
24.60956, -0.356, 0.0308, 0.0233, -0.0024
24.61462, -0.356, 0.0304, 0.0230, -0.0016
24.61956, -0.356, 0.0300, 0.0226, -0.0008
24.62462, -0.356, 0.0296, 0.0223, -0.0016
24.62957, -0.356, 0.0292, 0.0220, -0.0024
24.63462, -0.356, 0.0288, 0.0216, -0.0016
24.63956, -0.356, 0.0284, 0.0213, -0.0024
24.64463, -0.356, 0.0280, 0.0210, -0.0024
24.64957, -0.356, 0.0276, 0.0206, -0.0024
24.65462, -0.356, 0.0272, 0.0203, -0.0016
24.65957, -0.356, 0.0268, 0.0199, -0.0024
24.66462, -0.356, 0.0264, 0.0196, -0.0031
24.66956, -0.356, 0.0260, 0.0193, -0.0024
24.67462, -0.356, 0.0256, 0.0190, -0.0031
24.67956, -0.356, 0.0252, 0.0186, -0.0031
24.68462, -0.356, 0.0248, 0.0182, -0.0024
24.68956, -0.356, 0.0244, 0.0179, -0.0031
24.69462, -0.356, 0.0240, 0.0176, -0.0047
24.69956, -0.464, 0.0236, 0.0172, -0.0031
24.70462, -0.356, 0.0232, 0.0168, -0.0039
24.70956, -0.356, 0.0228, 0.0165, -0.0047
24.71463, -0.464, 0.0224, 0.0161, -0.0039
24.71957, -0.356, 0.0220, 0.0158, -0.0031
24.72462, -0.356, 0.0216, 0.0154, -0.0047
24.72956, -0.356, 0.0212, 0.0150, -0.0047
24.73462, -0.356, 0.0208, 0.0146, -0.0031
24.73956, -0.356, 0.0204, 0.0143, -0.0047
24.74462, -0.356, 0.0200, 0.0139, -0.0047
24.74956, -0.356, 0.0196, 0.0136, -0.0039
24.75462, -0.356, 0.0192, 0.0132, -0.0047
24.75956, -0.356, 0.0188, 0.0129, -0.0055
24.76462, -0.464, 0.0184, 0.0125, -0.0047
24.76956, -0.464, 0.0180, 0.0122, -0.0047
24.77462, -0.464, 0.0176, 0.0119, -0.0063
24.77956, -0.464, 0.0172, 0.0116, -0.0055
24.78462, -0.464, 0.0168, 0.0111, -0.0055
24.78956, -0.464, 0.0164, 0.0108, -0.0063
24.79462, -0.464, 0.0160, 0.0104, -0.0063
24.79956, -0.464, 0.0156, 0.0100, -0.0055
24.80462, -0.356, 0.0152, 0.0096, -0.0055
24.80956, -0.356, 0.0148, 0.0091, -0.0063
24.81462, -0.356, 0.0144, 0.0087, -0.0055
24.81956, -0.356, 0.0140, 0.0083, -0.0055
24.82462, -0.356, 0.0136, 0.0079, -0.0063
24.82956, -0.464, 0.0132, 0.0075, -0.0055
24.83462, -0.464, 0.0128, 0.0071, -0.0055
24.83956, -0.464, 0.0124, 0.0067, -0.0063
24.84462, -0.464, 0.0120, 0.0062, -0.0055
24.84956, -0.464, 0.0116, 0.0057, -0.0055
24.85462, -0.356, 0.0112, 0.0053, -0.0063
24.85956, -0.464, 0.0108, 0.0048, -0.0055
24.86462, -0.356, 0.0104, 0.0043, -0.0047
24.86956, -0.356, 0.0100, 0.0039, -0.0063
24.87462, -0.464, 0.0096, 0.0034, -0.0055
24.87956, -0.464, 0.0092, 0.0030, -0.0055
24.88462, -0.464, 0.0088, 0.0026, -0.0055
24.88956, -0.464, 0.0084, 0.0021, -0.0055
24.89463, -0.464, 0.0080, 0.0016, -0.0047
24.89957, -0.464, 0.0076, 0.0011, -0.0055
24.90462, -0.464, 0.0072, 0.0006, -0.0047
24.90956, -0.356, 0.0068, 0.0001, -0.0047
24.91462, -0.356, 0.0064, -0.0004, -0.0039
24.91957, -0.356, 0.0060, -0.0009, -0.0047
24.92462, -0.356, 0.0056, -0.0014, -0.0039
24.92956, -0.356, 0.0052, -0.0018, -0.0039
24.93462, -0.464, 0.0048, -0.0022, -0.0055
24.93956, -0.464, 0.0044, -0.0027, -0.0039
24.94462, -0.464, 0.0040, -0.0031, -0.0047
24.94956, -0.464, 0.0036, -0.0036, -0.0055
24.95462, -0.572, 0.0032, -0.0041, -0.0039
24.95956, -0.464, 0.0028, -0.0046, -0.0039
24.96463, -0.464, 0.0024, -0.0052, -0.0047
24.96957, -0.464, 0.0020, -0.0057, -0.0039
24.97462, -0.464, 0.0016, -0.0063, -0.0039
24.97956, -0.356, 0.0012, -0.0068, -0.0031
24.98462, -0.356, 0.0008, -0.0075, -0.0031
24.98956, -0.356, 0.0004, -0.0080, -0.0024
24.99462, -0.356, 0.0000, -0.0086, -0.0031
24.99956, -0.356, -0.0004, -0.0091, -0.0024
25.00462, -0.356, -0.0008, -0.0097, -0.0016
25.00956, -0.356, -0.0012, -0.0102, -0.0024
25.01462, -0.464, -0.0016, -0.0108, -0.0016
25.01956, -0.464, -0.0020, -0.0114, -0.0016
25.02462, -0.464, -0.0024, -0.0119, -0.0016
25.02956, -0.464, -0.0028, -0.0125, -0.0016
25.03462, -0.464, -0.0032, -0.0131, 0.0000
25.03956, -0.356, -0.0036, -0.0137, -0.0008
25.04462, -0.356, -0.0040, -0.0144, 0.0000
25.04956, -0.356, -0.0044, -0.0150, 0.0008
25.05462, -0.356, -0.0048, -0.0157, 0.0008
25.05956, -0.356, -0.0052, -0.0163, 0.0008
25.06462, -0.356, -0.0056, -0.0170, 0.0024
25.06956, -0.356, -0.0060, -0.0176, 0.0024
25.07462, -0.248, -0.0064, -0.0182, 0.0024
25.07956, -0.356, -0.0068, -0.0188, 0.0031
25.08462, -0.356, -0.0072, -0.0194, 0.0031
25.08956, -0.356, -0.0076, -0.0200, 0.0031
25.09462, -0.356, -0.0080, -0.0206, 0.0039
25.09956, -0.356, -0.0084, -0.0211, 0.0039
25.10462, -0.356, -0.0088, -0.0217, 0.0039
25.10956, -0.356, -0.0092, -0.0223, 0.0055
25.11462, -0.356, -0.0096, -0.0229, 0.0039
25.11956, -0.356, -0.0100, -0.0234, 0.0055
25.12462, -0.356, -0.0104, -0.0240, 0.0039
25.12956, -0.356, -0.0108, -0.0246, 0.0063
25.13462, -0.356, -0.0112, -0.0251, 0.0055
25.13956, -0.356, -0.0116, -0.0256, 0.0063
25.14463, -0.248, -0.0120, -0.0262, 0.0063
25.14957, -0.248, -0.0124, -0.0267, 0.0063
25.15462, -0.248, -0.0128, -0.0272, 0.0063
25.15956, -0.356, -0.0132, -0.0276, 0.0071
25.16462, -0.356, -0.0136, -0.0281, 0.0063
25.16956, -0.356, -0.0140, -0.0286, 0.0063
25.17462, -0.356, -0.0144, -0.0291, 0.0063
25.17956, -0.356, -0.0148, -0.0295, 0.0063
25.18462, -0.356, -0.0152, -0.0300, 0.0071
25.18956, -0.356, -0.0156, -0.0304, 0.0063
25.19462, -0.356, -0.0160, -0.0309, 0.0071
25.19956, -0.356, -0.0164, -0.0313, 0.0071
25.20462, -0.356, -0.0168, -0.0318, 0.0063
25.20956, -0.356, -0.0172, -0.0322, 0.0063
25.21463, -0.356, -0.0176, -0.0326, 0.0079
25.21957, -0.248, -0.0180, -0.0331, 0.0055
25.22462, -0.356, -0.0184, -0.0334, 0.0071
25.22956, -0.356, -0.0188, -0.0339, 0.0063
25.23462, -0.356, -0.0192, -0.0342, 0.0071
25.23957, -0.356, -0.0196, -0.0347, 0.0063
25.24462, -0.356, -0.0200, -0.0350, 0.0071
25.24956, -0.356, -0.0204, -0.0354, 0.0063
25.25462, -0.356, -0.0208, -0.0358, 0.0071
25.25956, -0.248, -0.0212, -0.0362, 0.0071
25.26462, -0.248, -0.0216, -0.0365, 0.0055
25.26956, -0.356, -0.0220, -0.0369, 0.0063
25.27462, -0.356, -0.0224, -0.0372, 0.0055
25.27956, -0.356, -0.0228, -0.0375, 0.0055
25.28462, -0.356, -0.0232, -0.0378, 0.0055
25.28956, -0.356, -0.0236, -0.0381, 0.0055
25.29462, -0.356, -0.0240, -0.0384, 0.0047
25.29956, -0.356, -0.0244, -0.0387, 0.0055
25.30462, -0.356, -0.0248, -0.0390, 0.0047
25.30956, -0.356, -0.0252, -0.0393, 0.0039
25.31462, -0.356, -0.0256, -0.0396, 0.0039
25.31956, -0.356, -0.0260, -0.0399, 0.0039
25.32463, -0.356, -0.0264, -0.0402, 0.0031
25.32957, -0.356, -0.0268, -0.0405, 0.0031
25.33462, -0.356, -0.0272, -0.0408, 0.0031
25.33957, -0.356, -0.0276, -0.0411, 0.0024
25.34462, -0.356, -0.0280, -0.0413, 0.0031
25.34956, -0.356, -0.0284, -0.0416, 0.0024
25.35462, -0.356, -0.0288, -0.0418, 0.0016
25.35957, -0.356, -0.0292, -0.0421, 0.0016
25.36462, -0.464, -0.0296, -0.0423, 0.0008
25.36956, -0.464, -0.0300, -0.0426, 0.0008
25.37462, -0.464, -0.0304, -0.0428, 0.0008
25.37956, -0.464, -0.0308, -0.0431, 0.0000
25.38462, -0.464, -0.0312, -0.0434, 0.0000
25.38956, -0.356, -0.0316, -0.0437, 0.0000
25.39463, -0.356, -0.0320, -0.0440, -0.0008
25.39957, -0.356, -0.0324, -0.0443, -0.0008
25.40462, -0.356, -0.0328, -0.0446, 0.0000
25.40957, -0.356, -0.0332, -0.0450, -0.0008
25.41462, -0.356, -0.0336, -0.0452, -0.0016
25.41956, -0.464, -0.0340, -0.0455, -0.0008
25.42462, -0.464, -0.0344, -0.0458, -0.0016
25.42956, -0.464, -0.0348, -0.0461, -0.0024
25.43462, -0.464, -0.0352, -0.0464, -0.0016
25.43956, -0.464, -0.0356, -0.0467, -0.0016
25.44462, -0.356, -0.0360, -0.0471, -0.0024
25.44956, -0.356, -0.0364, -0.0474, -0.0031
25.45462, -0.464, -0.0368, -0.0478, -0.0024
25.45956, -0.464, -0.0372, -0.0481, -0.0024
25.46462, -0.464, -0.0376, -0.0485, -0.0031
25.46956, -0.464, -0.0380, -0.0489, -0.0031
25.47462, -0.464, -0.0384, -0.0493, -0.0024
25.47956, -0.356, -0.0388, -0.0497, -0.0031
25.48462, -0.356, -0.0392, -0.0501, -0.0031
25.48956, -0.356, -0.0396, -0.0505, -0.0016
25.49462, -0.356, -0.0400, -0.0510, -0.0024
25.49957, -0.356, -0.0404, -0.0514, -0.0031
25.50462, -0.356, -0.0408, -0.0518, -0.0008
25.50956, -0.356, -0.0412, -0.0522, -0.0024
25.51462, -0.356, -0.0416, -0.0526, -0.0031
25.51956, -0.464, -0.0420, -0.0530, -0.0024
25.52462, -0.464, -0.0424, -0.0534, -0.0016
25.52956, -0.464, -0.0428, -0.0538, -0.0031
25.53462, -0.464, -0.0432, -0.0543, -0.0016
25.53956, -0.356, -0.0436, -0.0547, -0.0016
25.54462, -0.356, -0.0440, -0.0551, -0.0024
25.54956, -0.356, -0.0444, -0.0556, -0.0016
25.55462, -0.356, -0.0448, -0.0561, -0.0016
25.55956, -0.356, -0.0452, -0.0565, -0.0024
25.56462, -0.356, -0.0456, -0.0570, -0.0008
25.56956, -0.356, -0.0460, -0.0573, -0.0016
25.57463, -0.356, -0.0464, -0.0578, -0.0008
25.57957, -0.356, -0.0468, -0.0582, -0.0016
25.58462, -0.356, -0.0472, -0.0586, -0.0008
25.58956, -0.356, -0.0476, -0.0589, -0.0008
25.59462, -0.356, -0.0480, -0.0593, -0.0016
25.59956, -0.356, -0.0484, -0.0597, -0.0008
25.60462, -0.356, -0.0488, -0.0601, -0.0016
25.60957, -0.464, -0.0492, -0.0604, -0.0016
25.61462, -0.464, -0.0496, -0.0608, -0.0016
25.61956, -0.464, -0.0500, -0.0612, -0.0016
25.62462, -0.464, -0.0504, -0.0617, -0.0016
25.62956, -0.464, -0.0508, -0.0621, -0.0016
25.63462, -0.356, -0.0512, -0.0626, -0.0008
25.63956, -0.356, -0.0516, -0.0631, -0.0008
25.64463, -0.356, -0.0520, -0.0635, -0.0008
25.64957, -0.356, -0.0524, -0.0640, -0.0008
25.65462, -0.356, -0.0528, -0.0644, -0.0008
25.65956, -0.356, -0.0532, -0.0648, -0.0008
25.66462, -0.356, -0.0536, -0.0652, -0.0008
25.66956, -0.356, -0.0540, -0.0657, -0.0008
25.67462, -0.356, -0.0544, -0.0661, 0.0000
25.67956, -0.356, -0.0548, -0.0665, -0.0008
25.68462, -0.464, -0.0552, -0.0669, -0.0008
25.68956, -0.464, -0.0556, -0.0673, 0.0000
25.69462, -0.356, -0.0560, -0.0678, -0.0008
25.69956, -0.356, -0.0564, -0.0682, -0.0008
25.70462, -0.356, -0.0568, -0.0686, 0.0000
25.70956, -0.356, -0.0572, -0.0689, -0.0008
25.71462, -0.356, -0.0576, -0.0693, 0.0000
25.71956, -0.356, -0.0580, -0.0697, -0.0008
25.72462, -0.356, -0.0584, -0.0700, 0.0000
25.72956, -0.356, -0.0588, -0.0703, -0.0016
25.73462, -0.464, -0.0592, -0.0706, -0.0008
25.73956, -0.464, -0.0596, -0.0710, -0.0016
25.74462, -0.464, -0.0600, -0.0713, -0.0008
25.74956, -0.464, -0.0604, -0.0717, -0.0016
25.75462, -0.464, -0.0608, -0.0720, -0.0016
25.75956, -0.464, -0.0612, -0.0724, -0.0024
25.76462, -0.464, -0.0616, -0.0728, -0.0016
25.76957, -0.464, -0.0620, -0.0731, -0.0016
25.77462, -0.356, -0.0624, -0.0735, -0.0024
25.77956, -0.464, -0.0628, -0.0738, -0.0016
25.78462, -0.356, -0.0632, -0.0742, -0.0024
25.78956, -0.464, -0.0636, -0.0746, -0.0024
25.79462, -0.464, -0.0640, -0.0750, -0.0024
25.79956, -0.464, -0.0644, -0.0755, -0.0024
25.80462, -0.464, -0.0648, -0.0759, -0.0016
25.80956, -0.464, -0.0652, -0.0764, -0.0024
25.81462, -0.464, -0.0656, -0.0769, -0.0016
25.81956, -0.356, -0.0660, -0.0774, -0.0008
25.82463, -0.356, -0.0664, -0.0779, -0.0016
25.82957, -0.356, -0.0668, -0.0784, -0.0008
25.83462, -0.356, -0.0672, -0.0788, -0.0008
25.83956, -0.356, -0.0676, -0.0792, -0.0016
25.84462, -0.464, -0.0680, -0.0796, -0.0008
25.84956, -0.464, -0.0684, -0.0801, -0.0016
25.85462, -0.464, -0.0688, -0.0806, -0.0008
25.85957, -0.464, -0.0692, -0.0810, -0.0008
25.86462, -0.464, -0.0696, -0.0816, 0.0000
25.86956, -0.356, -0.0700, -0.0821, -0.0008
25.87462, -0.356, -0.0704, -0.0827, 0.0008
25.87956, -0.356, -0.0708, -0.0832, 0.0000
25.88462, -0.356, -0.0712, -0.0838, 0.0008
